epoch,NRMSE,loss,lr,val_NRMSE,val_loss
0,0.8159167170524597,0.0631665512919426,0.05,0.8721518516540527,0.017139334231615067
1,0.9326791167259216,0.0047683073207736015,0.05,0.9393607974052429,0.00432313559576869
2,0.9525386691093445,0.0023665130138397217,0.05,0.9653536677360535,0.0014794940361753106
3,0.9607748985290527,0.0016034137224778533,0.05,0.9626307487487793,0.0016733499942347407
4,0.9622067809104919,0.0014690007083117962,0.05,0.955699622631073,0.002104945247992873
5,0.963584303855896,0.0014040576061233878,0.05,0.9751355051994324,0.0007942546508274972
6,0.9667595624923706,0.0011466502910479903,0.05,0.9584232568740845,0.0019080124329775572
7,0.9681574106216431,0.0010516139445826411,0.05,0.976525604724884,0.0006825430318713188
8,0.9685443639755249,0.00103476969525218,0.05,0.9714491963386536,0.0010265191085636616
9,0.9661939144134521,0.0012150227557867765,0.05,0.9514479637145996,0.0024917563423514366
10,0.9707255959510803,0.0008846331620588899,0.05,0.9643510580062866,0.0013696016976609826
11,0.9708137512207031,0.0008896811632439494,0.05,0.9680614471435547,0.0011908396845683455
12,0.9719357490539551,0.0007998490473255515,0.05,0.9776611328125,0.000617898243945092
13,0.9740661978721619,0.000691649504005909,0.01,0.9733046293258667,0.0008149908971972764
14,0.9751590490341187,0.000620463804807514,0.01,0.9679709672927856,0.0011254691053181887
15,0.9754047989845276,0.0006354067008942366,0.01,0.9708887934684753,0.0009405253222212195
16,0.975639283657074,0.0006076405406929553,0.01,0.9741634130477905,0.0007645878940820694
17,0.9756107926368713,0.0006206362741068006,0.01,0.9747015833854675,0.0007351675885729492
18,0.9763723611831665,0.0005705335643142462,0.0019999999,0.9771180152893066,0.0006265208940021694
19,0.9760114550590515,0.0006033996469341218,0.0019999999,0.9755910634994507,0.0006941792671568692
20,0.9758448600769043,0.0006122251506894827,0.0019999999,0.9784516096115112,0.0005757167236879468
21,0.9769340753555298,0.0005462286644615233,0.0019999999,0.9777857065200806,0.0005995013052597642
22,0.9763927459716797,0.0005840772646479309,0.0019999999,0.9749496579170227,0.0007233172655105591
23,0.9771972894668579,0.0005377361085265875,0.0019999999,0.9768767356872559,0.0006367559544742107
24,0.9765715599060059,0.0005788507405668497,0.0019999999,0.9770735502243042,0.0006285663694143295
25,0.9758807420730591,0.0006101008038967848,0.0019999999,0.977213978767395,0.0006223843665793538
26,0.9752892255783081,0.0006267382996156812,0.00039999996,0.9755715131759644,0.0006928494549356401
27,0.9771824479103088,0.0005473809433169663,0.00039999996,0.9769443273544312,0.000632922921795398
28,0.9763560891151428,0.000596041267272085,0.00039999996,0.9763762354850769,0.0006564582581631839
29,0.9768023490905762,0.000560881569981575,0.00039999996,0.9777483940124512,0.0005997404223307967
30,0.9756579399108887,0.000607181980740279,0.00039999996,0.9762638807296753,0.0006605223170481622
