epoch,NRMSE,loss,lr,val_NRMSE,val_loss
0,0.8182544112205505,0.13764649629592896,0.05,0.8790838122367859,0.01631634123623371
1,0.9346542358398438,0.00452725263312459,0.05,0.916106104850769,0.00841209664940834
2,0.9461467862129211,0.002958777127787471,0.05,0.8323881030082703,0.02870153822004795
3,0.940148651599884,0.004059122875332832,0.05,0.9200434684753418,0.007453709375113249
4,0.930702269077301,0.005343212746083736,0.05,0.9411016702651978,0.004387425724416971
5,0.952078640460968,0.0026060561649501324,0.05,0.9363888502120972,0.004941512830555439
6,0.9596000909805298,0.0017155070090666413,0.05,0.9457585215568542,0.0037276598159223795
7,0.9611335396766663,0.0015755471540614963,0.05,0.9540814161300659,0.0024876012466847897
8,0.9578073620796204,0.0018834031652659178,0.05,0.92638099193573,0.006210374645888805
9,0.9603958129882812,0.0015566659858450294,0.05,0.9426079988479614,0.00397354643791914
10,0.9560016989707947,0.0019786583725363016,0.05,0.958651065826416,0.0020234982948750257
11,0.9607860445976257,0.001603400451131165,0.05,0.9289190173149109,0.005720109678804874
12,0.959898054599762,0.0017119148978963494,0.05,0.9368721842765808,0.004172562155872583
13,0.9616290926933289,0.0015272299060598016,0.05,0.9513741731643677,0.002562442095950246
14,0.9637473821640015,0.0012840955751016736,0.01,0.9691119194030762,0.001301708398386836
15,0.9659396409988403,0.0012269072467461228,0.01,0.9677098989486694,0.0014131693169474602
16,0.965761125087738,0.0012147382367402315,0.01,0.9656386375427246,0.0014409244759008288
17,0.9669085741043091,0.0011628413340076804,0.01,0.9534023404121399,0.0023592638317495584
18,0.9674329161643982,0.0011118436232209206,0.0019999999,0.9661886096000671,0.001397823914885521
19,0.9667605757713318,0.0010548519203439355,0.0019999999,0.9708514213562012,0.0011531241470947862
20,0.9663405418395996,0.001168181886896491,0.0019999999,0.9708982706069946,0.0011487973388284445
21,0.9675170183181763,0.0011320961639285088,0.0019999999,0.9678254127502441,0.0012978430604562163
22,0.966983437538147,0.0011237041326239705,0.0019999999,0.9688227772712708,0.001241200603544712
23,0.9688297510147095,0.001003060257062316,0.00039999996,0.9702981114387512,0.00116490398067981
24,0.9671674966812134,0.0011176296975463629,0.00039999996,0.9705209732055664,0.001154614961706102
25,0.9683429598808289,0.001060661394149065,0.00039999996,0.9706619381904602,0.0011485436698421836
26,0.9684227705001831,0.0010606981813907623,7.999999e-05,0.9702121019363403,0.0011682506883516908
27,0.9683329463005066,0.0010630176402628422,7.999999e-05,0.9706729650497437,0.001148046925663948
28,0.9687773585319519,0.0010275701060891151,7.999999e-05,0.9706935882568359,0.0011471934849396348
29,0.9681082963943481,0.0010532538872212172,1.5999998e-05,0.9706368446350098,0.001149386283941567
30,0.96560138463974,0.0011817148188129067,1.5999998e-05,0.9705589413642883,0.0011525751324370503
31,0.9687930941581726,0.0010385386412963271,1.5999998e-05,0.9706023335456848,0.0011507680173963308
32,0.9686384797096252,0.0010072056902572513,3.1999996e-06,0.9706178903579712,0.0011501290136948228
33,0.9684506058692932,0.0010352846002206206,3.1999996e-06,0.9706236720085144,0.001149896765127778
0,0.8268129229545593,0.03382645174860954,0.05,0.7579317092895508,0.06837771087884903
1,0.8828815221786499,0.014253342524170876,0.05,0.7313888669013977,0.08372366428375244
2,0.8849495649337769,0.013738956302404404,0.05,0.7605522871017456,0.0676446482539177
3,0.887876570224762,0.013309013098478317,0.05,0.7257345914840698,0.086933434009552
4,0.8870533108711243,0.013183647766709328,0.05,0.7097625136375427,0.09647249430418015
5,0.887235701084137,0.013266174122691154,0.05,0.7386247515678406,0.07944134622812271
6,0.8846067190170288,0.013262568973004818,0.01,0.7394615411758423,0.07903694361448288
7,0.8899968266487122,0.012619427405297756,0.01,0.7485237121582031,0.07432366162538528
0,0.8790378570556641,0.01686684601008892,0.05,0.9572674036026001,0.002124604769051075
1,0.9291265606880188,0.005352956708520651,0.05,0.9498893022537231,0.0027182644698768854
2,0.9304527640342712,0.005164499394595623,0.05,0.9518135190010071,0.0025304853916168213
0,0.7982359528541565,0.19490323960781097,0.05,0.9464627504348755,0.0036062030121684074
1,0.9317851662635803,0.0049167778342962265,0.05,0.9676529169082642,0.001445532077923417
2,0.9445902705192566,0.0032208107877522707,0.05,0.968852162361145,0.001346094999462366
3,0.9454110860824585,0.003157602855935693,0.05,0.8529985547065735,0.022514745593070984
4,0.9527447819709778,0.0024050858337432146,0.05,0.9521608352661133,0.0026960691902786493
5,0.9608295559883118,0.0016563168028369546,0.01,0.9567400217056274,0.002057455712929368
