epoch,NRMSE,loss,lr,val_NRMSE,val_loss
0,0.6358323097229004,0.6709681749343872,0.05,0.8105184435844421,0.04371223971247673
1,0.8936421871185303,0.011707430705428123,0.05,0.8862119913101196,0.015903713181614876
2,0.925498366355896,0.005702831782400608,0.05,0.9356067776679993,0.0059023634530603886
3,0.9333775639533997,0.004514898639172316,0.05,0.909695029258728,0.010333889164030552
4,0.9321238994598389,0.004714419133961201,0.05,0.9384225606918335,0.005131526384502649
5,0.9378003478050232,0.004015221726149321,0.05,0.9424344301223755,0.004632223397493362
6,0.9488794803619385,0.0026822215877473354,0.05,0.9467042088508606,0.003843882353976369
7,0.9439233541488647,0.00327689154073596,0.05,0.9502080678939819,0.0033680209890007973
8,0.9515997171401978,0.0024303956888616085,0.05,0.949926495552063,0.0033482087310403585
9,0.954487681388855,0.002132853027433157,0.05,0.9380927085876465,0.0045102243311703205
10,0.9549643397331238,0.0021066516637802124,0.05,0.9521934390068054,0.0027567956130951643
11,0.95912766456604,0.0017372573493048549,0.05,0.9670971035957336,0.0013450357364490628
12,0.9615735411643982,0.0015237288316711783,0.05,0.9602265357971191,0.0018966845236718655
13,0.963581919670105,0.0013691730564460158,0.05,0.9642066955566406,0.0015104437479749322
14,0.9609596133232117,0.0015672099543735385,0.05,0.9466611742973328,0.0032495209015905857
15,0.9629269242286682,0.0014254057314246893,0.05,0.9652441143989563,0.0015134821878746152
16,0.9613918662071228,0.0015394816873595119,0.05,0.9668974876403809,0.0013299640268087387
17,0.9643862247467041,0.0013349999208003283,0.01,0.9607756733894348,0.0018974262056872249
18,0.9655841588973999,0.001215489231981337,0.01,0.9671012163162231,0.0013418071903288364
19,0.9664971232414246,0.001145931426435709,0.01,0.9649370312690735,0.0014909392921254039
20,0.9665853977203369,0.0011657518334686756,0.01,0.9570835828781128,0.0022208800073713064
21,0.9670509099960327,0.0011171515798196197,0.01,0.9648653864860535,0.0014964132569730282
22,0.9681776165962219,0.0010466818930581212,0.0019999999,0.9643312692642212,0.0015268850838765502
23,0.9674329161643982,0.001094372128136456,0.0019999999,0.9662162065505981,0.0013710418716073036
24,0.9663698077201843,0.0011682083131745458,0.0019999999,0.9696093797683716,0.001103272195905447
25,0.9688867926597595,0.0009989534737542272,0.0019999999,0.9699293971061707,0.0010760806035250425
26,0.9669488072395325,0.0011222162283957005,0.0019999999,0.9685098528862,0.0011742563219740987
27,0.9686855673789978,0.0010059551568701863,0.0019999999,0.9692814946174622,0.0011147338664159179
28,0.968721330165863,0.0010060671484097838,0.0019999999,0.967481255531311,0.0012559609021991491
29,0.9678909182548523,0.0010577692883089185,0.0019999999,0.966862678527832,0.0012966719223186374
30,0.9666970372200012,0.001137293060310185,0.00039999996,0.9679851531982422,0.0012162589700892568
31,0.9677592515945435,0.0010783588513731956,0.00039999996,0.9686282277107239,0.001167027628980577
32,0.968259334564209,0.0010597080690786242,0.00039999996,0.9698238372802734,0.0010793172987177968
33,0.967659056186676,0.0010670092888176441,0.00039999996,0.9698526263237,0.0010782780591398478
34,0.9690131545066833,0.0009821702260524035,0.00039999996,0.9685767889022827,0.0011676313588395715
35,0.9676045179367065,0.0010795778362080455,7.999999e-05,0.9690549969673157,0.0011337194591760635
