epoch,NRMSE,loss,lr,val_NRMSE,val_loss
4,0.9603286981582642,0.0016752987867221236,0.00020000001,0.9424850344657898,0.004405772779136896
5,0.9595073461532593,0.0017362232320010662,0.00020000001,0.9425013661384583,0.0044068144634366035
0,0.8049403429031372,0.048184677958488464,0.05,0.8590258359909058,0.025797303766012192
1,0.9401484131813049,0.003689599223434925,0.05,0.7979956865310669,0.04364166781306267
2,0.9486857056617737,0.0028173390310257673,0.05,0.9201747179031372,0.0080628152936697
3,0.9616252779960632,0.0015256466576829553,0.05,0.9372542500495911,0.004868504591286182
4,0.9622665047645569,0.0014557932736352086,0.05,0.9059672355651855,0.009628469124436378
5,0.9651252627372742,0.001296621048822999,0.05,0.9197248220443726,0.007054307963699102
6,0.9674593806266785,0.0011102064745500684,0.05,0.928106427192688,0.005620954092592001
7,0.9674311876296997,0.0011251465184614062,0.05,0.9433000683784485,0.004135606810450554
8,0.9670110940933228,0.001092652091756463,0.05,0.9624125361442566,0.0017111253691837192
9,0.9700756669044495,0.0009047085768543184,0.05,0.954913318157196,0.0025032558478415012
10,0.969624400138855,0.0009668638231232762,0.05,0.9501781463623047,0.00278541911393404
11,0.9733741879463196,0.0007518241181969643,0.05,0.9683161973953247,0.0011717857560142875
12,0.9713943600654602,0.0008521226118318737,0.05,0.968981146812439,0.0011481993133202195
13,0.9748459458351135,0.0006525313947349787,0.05,0.9571138620376587,0.002088668057695031
14,0.9753105044364929,0.0006148471729829907,0.05,0.9380971193313599,0.00424483185634017
15,0.9728561043739319,0.000787411059718579,0.05,0.9599806666374207,0.001788430497981608
16,0.9768946170806885,0.0005733029101975262,0.05,0.9496040344238281,0.0028679517563432455
17,0.9780441522598267,0.0005032324115745723,0.01,0.971021831035614,0.001003335346467793
18,0.9783342480659485,0.00047866563545539975,0.01,0.9755285382270813,0.00069757568417117
19,0.9781807065010071,0.00048262786003760993,0.01,0.9681614637374878,0.0012395242229104042
20,0.9783614873886108,0.0004868724790867418,0.01,0.9633927345275879,0.0015514484839513898
21,0.9788873791694641,0.000468838814413175,0.01,0.9703608751296997,0.00105850410182029
22,0.9790343642234802,0.00043808380723930895,0.01,0.9738853573799133,0.0008277063025161624
23,0.9785398244857788,0.000484827789478004,0.01,0.9701911807060242,0.0010831395629793406
24,0.9795570969581604,0.0004213025385979563,0.0019999999,0.9713970422744751,0.0009948069928213954
25,0.9802604913711548,0.0004067236150149256,0.0019999999,0.9716576337814331,0.0009708454599604011
26,0.9802687168121338,0.0004089073627255857,0.0019999999,0.9697650671005249,0.0011054775677621365
27,0.9791368246078491,0.0004428753745742142,0.0019999999,0.9690324664115906,0.0011566997272893786
28,0.9796108603477478,0.0004344016779214144,0.0019999999,0.9727016687393188,0.0008990916539914906
