epoch,NRMSE,loss,lr,val_NRMSE,val_loss
0,0.7062181830406189,0.5389040112495422,0.05,0.9116038084030151,0.010462168604135513
1,0.9298608303070068,0.005177000071853399,0.05,0.9561506509780884,0.0026242276653647423
2,0.9443800449371338,0.0031873241532593966,0.05,0.944054126739502,0.0038829799741506577
3,0.9487059712409973,0.0027138630393892527,0.05,0.9550110697746277,0.002553527243435383
4,0.9533165097236633,0.0022146031260490417,0.05,0.9617478251457214,0.0018300565425306559
5,0.9549391865730286,0.0021134016569703817,0.05,0.9510471224784851,0.0027695123571902514
6,0.9582371115684509,0.0018013619119301438,0.05,0.9658188819885254,0.001435985672287643
7,0.9625268578529358,0.0014540699776262045,0.05,0.9672353863716125,0.0013701282441616058
8,0.9618709087371826,0.0015098147559911013,0.05,0.962011456489563,0.001694236183539033
9,0.9602484107017517,0.0016190552851185203,0.05,0.9631286859512329,0.0016175825148820877
10,0.9641215801239014,0.001324594602920115,0.05,0.9677488207817078,0.0012335368664935231
11,0.9662025570869446,0.0011722379131242633,0.05,0.9700256586074829,0.0010975018376484513
12,0.9662474989891052,0.0011836838675662875,0.05,0.969775378704071,0.0011004864936694503
13,0.9664539098739624,0.0011594847310334444,0.05,0.9626184701919556,0.0015646825777366757
14,0.964178204536438,0.001363464631140232,0.05,0.9530073404312134,0.002413182519376278
15,0.969452440738678,0.0009727973374538124,0.05,0.970477283000946,0.0010055614402517676
16,0.969430685043335,0.0009652018779888749,0.05,0.9694034457206726,0.00107027858030051
0,-2.007453680038452,292.8770751953125,0.05,0.959733784198761,0.0021193805150687695
1,0.863222599029541,0.01922229863703251,0.05,0.918157696723938,0.0074714054353535175
2,0.8760293126106262,0.01579878479242325,0.05,0.9501018524169922,0.0029400221537798643
3,0.8759775161743164,0.015947673469781876,0.05,0.9185488820075989,0.006940261460840702
4,0.88787442445755,0.012985048815608025,0.05,0.9629823565483093,0.0016204784624278545
5,0.8807662725448608,0.01468922570347786,0.05,0.9524916410446167,0.0026695949491113424
6,0.896849513053894,0.010918925516307354,0.05,0.9703819155693054,0.0010488885454833508
7,0.8978005051612854,0.010723444633185863,0.05,0.9224961996078491,0.006220961920917034
8,0.8952074646949768,0.011395181529223919,0.05,0.9491402506828308,0.002771874191239476
9,0.9003754258155823,0.010245932266116142,0.05,0.9389899969100952,0.003889016341418028
10,0.8968846797943115,0.011174206621944904,0.05,0.9215661287307739,0.006358086597174406
11,0.9067226648330688,0.009144989773631096,0.05,0.9666677713394165,0.0012557139853015542
12,0.9102655053138733,0.008409390226006508,0.01,0.9609338045120239,0.001678153988905251
13,0.9024755954742432,0.010140139609575272,0.01,0.9675084352493286,0.0012313585029914975
14,0.9015135765075684,0.010028854012489319,0.01,0.9639754295349121,0.001454767188988626
15,0.9058380126953125,0.009276301600039005,0.01,0.9647935032844543,0.0014128230977803469
16,0.9090133905410767,0.008468681946396828,0.01,0.9513581991195679,0.002496629022061825
0,-3556.447509765625,569993472.0,0.05,0.4480825364589691,0.3158974051475525
1,0.7359523177146912,0.07236810773611069,0.05,0.7538607716560364,0.06281723082065582
2,0.7600944638252258,0.06001804769039154,0.05,0.712525486946106,0.08563103526830673
3,0.787018358707428,0.047910500317811966,0.05,0.8653596639633179,0.0192340686917305
4,0.778470516204834,0.05098005384206772,0.05,0.5949755311012268,0.16847838461399078
5,0.7638383507728577,0.0574323795735836,0.05,0.787657618522644,0.04685727506875992
6,0.7917592525482178,0.044805657118558884,0.05,0.8142623901367188,0.03656340762972832
7,0.7705618739128113,0.05618837848305702,0.05,0.7507273554801941,0.06489764153957367
8,0.7806759476661682,0.04998573660850525,0.05,0.8523510694503784,0.023521805182099342
9,0.780822217464447,0.0507248230278492,0.01,0.7750359177589417,0.053640950471162796
10,0.7982499599456787,0.043519485741853714,0.01,0.8028852343559265,0.04151185229420662
11,0.7896353602409363,0.04628058522939682,0.01,0.8419895172119141,0.026804573833942413
12,0.7939425110816956,0.044187963008880615,0.01,0.8217689394950867,0.03343356028199196
13,0.7913210391998291,0.04569622874259949,0.01,0.8554064631462097,0.022571923211216927
