epoch,NRMSE,loss,lr,val_NRMSE,val_loss
0,0.8045675158500671,0.07266804575920105,0.05,0.9456979036331177,0.0032252080272883177
1,0.9459676146507263,0.003288713051006198,0.05,0.9471772313117981,0.002931393915787339
2,0.962986409664154,0.0013987800339236856,0.05,0.9579371213912964,0.0019673160277307034
3,0.9595864415168762,0.0017641441663727164,0.05,0.9690917730331421,0.001064460026100278
4,0.9681063294410706,0.0009680411894805729,0.05,0.9127854108810425,0.007778497878462076
5,0.9636866450309753,0.0014848409919068217,0.05,0.9787521362304688,0.0005835884367115796
6,0.97320157289505,0.000744015269447118,0.05,0.9612687826156616,0.0015747901052236557
7,0.9736825823783875,0.0007458938634954393,0.05,0.9795864224433899,0.0005342548247426748
8,0.9754031896591187,0.0006412125658243895,0.05,0.9721733331680298,0.0008592253434471786
9,0.9776085615158081,0.0005256955046206713,0.01,0.9796498417854309,0.0005192498210817575
10,0.9780214428901672,0.0004960814258083701,0.01,0.9790550470352173,0.0005383499665185809
11,0.9781985878944397,0.0004941726219840348,0.01,0.9797818064689636,0.0005267117521725595
12,0.9783352017402649,0.0004890462150797248,0.0019999999,0.9799973368644714,0.0005052332999184728
13,0.9796864986419678,0.0004232119827065617,0.0019999999,0.9803422689437866,0.000499016372486949
14,0.9777796268463135,0.0005213679396547377,0.0019999999,0.9802451133728027,0.0005051019252277911
15,0.9800878763198853,0.00042512177606113255,0.00039999996,0.9802417755126953,0.0004975841147825122
16,0.9782682657241821,0.0004975881893187761,0.00039999996,0.9802902936935425,0.0004962053499184549
17,0.9789294600486755,0.0004692531074397266,0.00039999996,0.9802125096321106,0.0004979330697096884
18,0.9786512851715088,0.0004839465254917741,7.999999e-05,0.9801911115646362,0.000498471490573138
19,0.978995680809021,0.00045644931378774345,7.999999e-05,0.9801836013793945,0.0004986514686606824
20,0.9785715341567993,0.0004775539564434439,7.999999e-05,0.9801657795906067,0.0004991281311959028
21,0.9786088466644287,0.0004886947572231293,1.5999998e-05,0.980180561542511,0.0004987147985957563
0,0.7773697972297668,0.11492794007062912,0.05,0.9538589715957642,0.00287317275069654
1,0.9467824697494507,0.003030987223610282,0.05,0.9386411905288696,0.004253792576491833
2,0.9564223885536194,0.001967689022421837,0.05,0.9567428827285767,0.0022806578781455755
3,0.9605709314346313,0.0014973435318097472,0.05,0.9246441125869751,0.005978851579129696
4,0.9585345983505249,0.001879348885267973,0.05,0.9669119715690613,0.0015550046227872372
5,0.9657496809959412,0.0012115201679989696,0.05,0.9614947438240051,0.0018224657978862524
6,0.9681262969970703,0.0010511914733797312,0.05,0.9684092402458191,0.0013462996575981379
7,0.9685888886451721,0.0010355364065617323,0.05,0.9661186337471008,0.0016082270303741097
8,0.971352219581604,0.0008443365804851055,0.05,0.9472386240959167,0.00299167912453413
9,0.9726674556732178,0.0007940418436191976,0.05,0.9718389511108398,0.0010763411410152912
10,0.9731338620185852,0.0007637898670509458,0.05,0.9608043432235718,0.0019273193320259452
11,0.9720380902290344,0.0007940605864860117,0.05,0.959009051322937,0.0018371528713032603
12,0.9739678502082825,0.0006873933598399162,0.05,0.9611872434616089,0.0016528532141819596
13,0.9761922955513,0.0005835582851432264,0.01,0.9720293283462524,0.0009639818454161286
14,0.9776827096939087,0.0005317513714544475,0.01,0.9723696708679199,0.0009419111884199083
15,0.9773033261299133,0.0005520044360309839,0.01,0.9747198224067688,0.000852458702865988
16,0.9779840707778931,0.0004965659463778138,0.01,0.9724512100219727,0.0009303678525611758
17,0.9772824645042419,0.0005376117769628763,0.01,0.9736361503601074,0.0008693470736034214
18,0.9766220450401306,0.0005625113844871521,0.01,0.9743072390556335,0.0008359968196600676
19,0.9776043891906738,0.0005134865641593933,0.0019999999,0.9746049642562866,0.0008228973019868135
20,0.9777818918228149,0.0005116324755363166,0.0019999999,0.9740543365478516,0.000844935595523566
21,0.9763001203536987,0.000545377959497273,0.0019999999,0.9744046926498413,0.0008289231336675584
