epoch,NRMSE,loss,lr,val_NRMSE,val_loss
0,-4.167756080627441,1117.2347412109375,0.05,0.7998713850975037,0.04190352186560631
1,0.9460447430610657,0.003097869921475649,0.05,0.8936675786972046,0.012821422889828682
2,0.960882842540741,0.001559630618430674,0.05,0.9042155146598816,0.010795801877975464
3,0.9627562761306763,0.0014261220348998904,0.05,0.886207103729248,0.01431847270578146
4,0.9638729691505432,0.0013308095512911677,0.05,0.9192129969596863,0.008004572242498398
5,0.9648815393447876,0.0012527108192443848,0.05,0.8619576692581177,0.02020079828798771
6,0.9656038880348206,0.0012012842344120145,0.05,0.8794064521789551,0.015634730458259583
7,0.9663358926773071,0.001151973265223205,0.05,0.8547021746635437,0.022093692794442177
8,0.9678678512573242,0.0010468002874404192,0.05,0.8758878707885742,0.016440801322460175
9,0.968833327293396,0.0009871846996247768,0.05,0.8474920988082886,0.0241815485060215
10,0.9688348770141602,0.000987549195997417,0.01,0.8577596545219421,0.02115720510482788
11,0.9696167707443237,0.000936912081670016,0.01,0.8470203280448914,0.02433212287724018
12,0.9681615233421326,0.0010337104322388768,0.01,0.872056782245636,0.0173201747238636
13,0.9693472981452942,0.0009527882793918252,0.01,0.856407642364502,0.02153732441365719
14,0.9690027832984924,0.0009706935379654169,0.01,0.852756679058075,0.022593172267079353
0,-109.64942169189453,548456.4375,0.05,0.707128643989563,0.08882918953895569
1,0.9593673944473267,0.0017520271940156817,0.05,0.7842909693717957,0.04889378324151039
2,0.969373345375061,0.0009512396063655615,0.05,0.7637449502944946,0.05924825370311737
3,0.9677239060401917,0.0010573496110737324,0.05,0.7601999044418335,0.0618751086294651
4,0.9683207869529724,0.0010224789148196578,0.05,0.7743136882781982,0.054455917328596115
5,0.9676981568336487,0.00108083407394588,0.05,0.7964967489242554,0.044239625334739685
6,0.969744086265564,0.0009363075951114297,0.05,0.7866660952568054,0.04872632771730423
7,0.9697431921958923,0.0009295722120441496,0.05,0.7683688402175903,0.05694432184100151
8,0.9708725810050964,0.000858199899084866,0.05,0.7588618397712708,0.06160878762602806
9,0.9712992906570435,0.0008377816411666572,0.05,0.7840031385421753,0.04908239096403122
10,0.9707249402999878,0.0008724016952328384,0.05,0.7845012545585632,0.04899138957262039
11,0.972152054309845,0.0007855453877709806,0.01,0.7667832970619202,0.057285722345113754
12,0.9718250036239624,0.0008119512349367142,0.01,0.7604066729545593,0.06037814915180206
13,0.9719898700714111,0.0007990274461917579,0.01,0.7590142488479614,0.061038557440042496
14,0.9723905920982361,0.0007742210873402655,0.01,0.7664982080459595,0.05728081986308098
15,0.972260594367981,0.0007801916799508035,0.01,0.7644879817962646,0.05834125727415085
