epoch,NRMSE,loss,lr,val_NRMSE,val_loss
0,0.6842044591903687,0.7891250848770142,0.05,0.670803964138031,0.12181354314088821
1,0.8686068058013916,0.019656572490930557,0.05,0.9349357485771179,0.006955923046916723
2,0.9473461508750916,0.002828712575137615,0.05,0.9256073832511902,0.007776501588523388
3,0.9507510662078857,0.002497585956007242,0.05,0.932652473449707,0.006772445049136877
4,0.9531323909759521,0.002286074683070183,0.05,0.9371611475944519,0.006134790368378162
5,0.9551231265068054,0.0020614212844520807,0.05,0.937274158000946,0.0060698059387505054
6,0.9578468203544617,0.0018150187097489834,0.05,0.9397667646408081,0.0058469586074352264
7,0.954743504524231,0.0021694758906960487,0.05,0.9189621806144714,0.008669273927807808
8,0.9539315104484558,0.0022355089895427227,0.05,0.9244645833969116,0.007802157662808895
9,0.9579156637191772,0.0018271255539730191,0.05,0.9394475817680359,0.0057767098769545555
10,0.9594085812568665,0.0016798129072412848,0.05,0.9347216486930847,0.006312355399131775
11,0.9582517147064209,0.0017808587290346622,0.05,0.9366970062255859,0.006049890536814928
12,0.9630937576293945,0.0013930000131949782,0.01,0.9334417581558228,0.006480449344962835
13,0.9630420207977295,0.001395598636008799,0.01,0.9375289082527161,0.005934898275882006
14,0.9617841243743896,0.001493629883043468,0.01,0.9361698031425476,0.006097668316215277
15,0.9632606506347656,0.0013636695221066475,0.01,0.9322971105575562,0.006612991914153099
16,0.9621801376342773,0.0014599725836887956,0.01,0.9314376711845398,0.006732623558491468
17,0.9624913334846497,0.001432467601262033,0.0019999999,0.9375163316726685,0.0059219952672719955
18,0.9633995294570923,0.0013573057949543,0.0019999999,0.9365299344062805,0.006043697241693735
19,0.9624213576316833,0.0014449188020080328,0.0019999999,0.9357436299324036,0.0061471774242818356
