epoch,NRMSE,loss,lr,val_NRMSE,val_loss
0,0.8529489040374756,0.04719823598861694,0.05,0.8685325384140015,0.028061792254447937
1,0.9573256373405457,0.0018616272136569023,0.05,0.8902832269668579,0.019106825813651085
2,0.9654941558837891,0.0012174997245892882,0.05,0.9196246862411499,0.010526438243687153
3,0.9639765024185181,0.001334905973635614,0.05,0.9021425247192383,0.015508951619267464
4,0.9703094363212585,0.0008964898297563195,0.05,0.9265530705451965,0.008639249950647354
5,0.9708277583122253,0.0008860471425577998,0.05,0.9508271217346191,0.00390070304274559
6,0.9733981490135193,0.0007436166633851826,0.05,0.9411032795906067,0.004591592121869326
7,0.9698938131332397,0.0009479726431891322,0.05,0.9415770769119263,0.004717459436506033
8,0.9728819727897644,0.0007364422781392932,0.05,0.9486214518547058,0.003703740192577243
9,0.9707372188568115,0.0008787325350567698,0.05,0.9545395970344543,0.003028293140232563
10,0.9734224081039429,0.0007300183060579002,0.05,0.9609298706054688,0.0021330153103917837
11,0.9735317230224609,0.0007269982597790658,0.05,0.9284862279891968,0.006266224198043346
12,0.9741814732551575,0.0006791212945245206,0.05,0.9498174786567688,0.0034805925097316504
13,0.971733570098877,0.000809855991974473,0.05,0.9461950063705444,0.0040023913607001305
14,0.9723126888275146,0.0008045993745326996,0.05,0.9489063024520874,0.003684851573780179
15,0.9731936454772949,0.0007442770292982459,0.05,0.9549983739852905,0.0029539139941334724
16,0.976719081401825,0.000560964283067733,0.01,0.946235179901123,0.00392292020842433
17,0.9767231345176697,0.0005538615514524281,0.01,0.951418399810791,0.003335091285407543
18,0.9754998683929443,0.0006183835794217885,0.01,0.9515036344528198,0.0032974639907479286
19,0.9770215749740601,0.0005427237483672798,0.01,0.9548254013061523,0.002847778145223856
20,0.9772396683692932,0.0005405276897363365,0.01,0.9565863609313965,0.0026366834063082933
