epoch,NRMSE,loss,lr,val_NRMSE,val_loss
0,0.6023428440093994,1.6032359600067139,0.05,0.93785560131073,0.005429977085441351
1,0.9367200136184692,0.004081998020410538,0.05,0.9423378705978394,0.0049458774738013744
2,0.9452792406082153,0.003045739373192191,0.05,0.9351841807365417,0.005926182959228754
3,0.9452053308486938,0.0031053009442985058,0.05,0.9475606083869934,0.003979057539254427
4,0.9487161636352539,0.0027587139047682285,0.05,0.9505450129508972,0.003704869421198964
5,0.9522193670272827,0.002335496712476015,0.05,0.9527232050895691,0.0034334964584559202
6,0.952858567237854,0.00233287806622684,0.05,0.9524758458137512,0.003479693317785859
7,0.9555333256721497,0.0020164139568805695,0.05,0.9488859176635742,0.003933299798518419
8,0.9558193683624268,0.0020088842138648033,0.05,0.9504085779190063,0.0036960369907319546
9,0.9569005966186523,0.001891728607006371,0.05,0.9317983388900757,0.006118858233094215
10,0.9553837180137634,0.002054863143712282,0.05,0.9552268981933594,0.003023208351805806
11,0.9527804255485535,0.0022824155166745186,0.05,0.9548797607421875,0.0030127516947686672
12,0.9565685987472534,0.001938153407536447,0.05,0.9566826820373535,0.002880535554140806
13,0.9554483294487,0.0020298280287534,0.05,0.9502655863761902,0.003713359823450446
14,0.9580271244049072,0.0018083280883729458,0.05,0.9427046775817871,0.004664675798267126
15,0.9572770595550537,0.0018936272244900465,0.05,0.9396457672119141,0.00440776813775301
16,0.9565757513046265,0.0019810721278190613,0.05,0.9446488618850708,0.0038537774235010147
17,0.9567831158638,0.0019523908849805593,0.05,0.9550401568412781,0.002927458379417658
18,0.9586313962936401,0.0017475882777944207,0.01,0.9549242258071899,0.0031570312567055225
19,0.9586432576179504,0.0017429807921871543,0.01,0.9500612020492554,0.003722739638760686
20,0.9596176147460938,0.0016702746506780386,0.01,0.9570280313491821,0.0028871847316622734
21,0.9589020609855652,0.0017229511868208647,0.01,0.957358181476593,0.0028303989674896
22,0.9603492021560669,0.0016146128764376044,0.01,0.9541727900505066,0.0032327522058039904
23,0.9609587788581848,0.0015633063158020377,0.0019999999,0.9541084170341492,0.003238693345338106
24,0.9605729579925537,0.0016041808994486928,0.0019999999,0.9571611285209656,0.0028627889696508646
25,0.9599964618682861,0.0016518192132934928,0.0019999999,0.9512131810188293,0.0035748218651860952
26,0.9600594639778137,0.001638110727071762,0.0019999999,0.9572456479072571,0.002849759766831994
27,0.961247444152832,0.001533231232315302,0.0019999999,0.9567810893058777,0.0029181356076151133
28,0.9600698947906494,0.0016317637637257576,0.00039999996,0.9575282335281372,0.0028128447011113167
29,0.9599143862724304,0.0016388227231800556,0.00039999996,0.9569242596626282,0.0028999969363212585
30,0.960361123085022,0.001609784783795476,0.00039999996,0.954912543296814,0.003146519884467125
31,0.9590514302253723,0.001715871854685247,0.00039999996,0.955338180065155,0.0030954484827816486
32,0.9613854885101318,0.0015299698570743203,0.00039999996,0.9568979144096375,0.0029013752937316895
33,0.9607264399528503,0.0015821799170225859,7.999999e-05,0.9565725326538086,0.002943979809060693
34,0.9613758325576782,0.001518474193289876,7.999999e-05,0.9565337896347046,0.0029489172156900167
35,0.9609053134918213,0.0015744121046736836,7.999999e-05,0.9565442204475403,0.00294762896373868
36,0.9603481888771057,0.0016078350599855185,7.999999e-05,0.9563371539115906,0.0029738829471170902
37,0.9599125385284424,0.0016550109721720219,7.999999e-05,0.9560568928718567,0.003008743282407522
38,0.9600800275802612,0.0016373740509152412,1.5999998e-05,0.9561216235160828,0.0030007583554834127
0,0.5793583393096924,2.3560712337493896,0.05,0.9322808980941772,0.006812206003814936
1,0.9408983588218689,0.003581702010706067,0.05,0.9433914422988892,0.005012373439967632
2,0.9493793845176697,0.00262751174159348,0.05,0.9366691708564758,0.006029103416949511
3,0.9519060850143433,0.0023499366361647844,0.05,0.9434015154838562,0.004926528315991163
