"Data";"Hora (UTC)";"Temp. Ins. (C)";"Temp. Max. (C)";"Temp. Min. (C)";"Umi. Ins. (%)";"Umi. Max. (%)";"Umi. Min. (%)";"Pto Orvalho Ins. (C)";"Pto Orvalho Max. (C)";"Pto Orvalho Min. (C)";"Pressao Ins. (hPa)";"Pressao Max. (hPa)";"Pressao Min. (hPa)";"Vel. Vento (m/s)";"Dir. Vento (m/s)";"Raj. Vento (m/s)";"Radiacao (KJ/m²)";"Chuva (mm)"
"01/07/2007";"0000";"27,5";"28,4";"27,2";"84,0";"87,0";"81,0";"24,5";"25,2";"24,4";"1007,4";"1007,5";"1006,8";"0,3";"61,0";"1,1";"";"0,0"
"01/07/2007";"0100";"28,7";"28,8";"27,3";"73,0";"86,0";"72,0";"23,3";"24,8";"23,2";"1008,2";"1008,3";"1007,4";"1,0";"81,0";"1,4";"";"0,0"
"01/07/2007";"0200";"26,4";"28,8";"26,4";"87,0";"87,0";"72,0";"24,0";"24,3";"23,2";"1008,7";"1008,8";"1008,2";"0,0";"343,0";"1,3";"";"0,0"
"01/07/2007";"0300";"25,9";"26,3";"25,9";"89,0";"89,0";"86,0";"23,8";"24,1";"23,7";"1009,2";"1009,2";"1008,7";"0,0";"307,0";"0,4";"";"0,0"
"01/07/2007";"0400";"25,6";"25,9";"25,4";"89,0";"91,0";"88,0";"23,7";"24,0";"23,6";"1009,2";"1009,3";"1009,2";"0,0";"297,0";"0,0";"";"0,0"
"01/07/2007";"0500";"25,5";"25,8";"25,2";"90,0";"91,0";"89,0";"23,7";"23,9";"23,5";"1008,6";"1009,2";"1008,6";"0,1";"349,0";"0,5";"";"0,0"
"01/07/2007";"0600";"25,4";"25,6";"25,2";"90,0";"91,0";"89,0";"23,6";"23,8";"23,6";"1008,1";"1008,6";"1008,1";"0,0";"341,0";"0,4";"";"0,0"
"01/07/2007";"0700";"25,4";"26,5";"25,1";"76,0";"91,0";"76,0";"20,9";"23,8";"20,9";"1008,3";"1008,7";"1007,9";"6,1";"81,0";"13,3";"";"0,0"
"01/07/2007";"0800";"24,4";"25,4";"24,1";"88,0";"91,0";"76,0";"22,3";"22,8";"20,9";"1008,3";"1008,5";"1008,2";"1,2";"49,0";"13,3";"";"3,4"
"01/07/2007";"0900";"23,9";"24,4";"23,8";"92,0";"92,0";"88,0";"22,6";"22,6";"22,0";"1008,2";"1008,3";"1008,2";"0,1";"49,0";"3,2";"";"0,0"
"01/07/2007";"1000";"25,1";"25,1";"23,9";"87,0";"93,0";"87,0";"22,8";"22,9";"22,5";"1009,2";"1009,3";"1008,2";"1,8";"67,0";"3,7";"";"0,0"
"01/07/2007";"1100";"24,9";"25,2";"24,4";"93,0";"93,0";"87,0";"23,6";"23,6";"22,8";"1009,3";"1009,5";"1009,2";"0,3";"147,0";"6,0";"100,90";"4,8"
