"Data";"Hora (UTC)";"Temp. Ins. (C)";"Temp. Max. (C)";"Temp. Min. (C)";"Umi. Ins. (%)";"Umi. Max. (%)";"Umi. Min. (%)";"Pto Orvalho Ins. (C)";"Pto Orvalho Max. (C)";"Pto Orvalho Min. (C)";"Pressao Ins. (hPa)";"Pressao Max. (hPa)";"Pressao Min. (hPa)";"Vel. Vento (m/s)";"Dir. Vento (m/s)";"Raj. Vento (m/s)";"Radiacao (KJ/m²)";"Chuva (mm)"
"01/07/2005";"0000";"28,0";"29,1";"27,9";"81,0";"81,0";"74,0";"24,4";"24,5";"24,0";"1004,7";"1004,7";"1003,9";"0,4";"71,0";"2,0";"";"0,0"
"01/07/2005";"0100";"27,8";"28,1";"27,5";"84,0";"86,0";"80,0";"24,9";"25,0";"24,3";"1005,5";"1005,5";"1004,7";"0,4";"72,0";"1,5";"";"0,0"
"01/07/2005";"0200";"27,7";"27,9";"27,5";"86,0";"87,0";"84,0";"25,2";"25,2";"24,9";"1005,8";"1005,8";"1005,5";"0,4";"82,0";"1,4";"";"0,0"
"01/07/2005";"0300";"27,5";"28,3";"27,5";"84,0";"86,0";"81,0";"24,6";"25,2";"24,5";"1006,1";"1006,1";"1005,8";"0,4";"28,0";"2,1";"";"0,0"
"01/07/2005";"0400";"27,2";"27,6";"26,9";"81,0";"87,0";"79,0";"23,7";"24,6";"23,4";"1005,9";"1006,2";"1005,9";"0,3";"6,0";"1,5";"";"0,0"
"01/07/2005";"0500";"26,7";"27,2";"26,4";"82,0";"86,0";"79,0";"23,4";"24,1";"23,1";"1005,1";"1005,9";"1005,1";"0,2";"34,0";"1,9";"";"0,0"
"01/07/2005";"0600";"26,3";"26,7";"26,2";"85,0";"85,0";"82,0";"23,5";"23,7";"23,2";"1004,6";"1005,2";"1004,6";"0,0";"359,0";"1,3";"";"0,0"
"01/07/2005";"0700";"25,1";"26,2";"24,8";"89,0";"91,0";"85,0";"23,2";"23,5";"23,1";"1004,3";"1004,6";"1004,3";"0,1";"220,0";"1,1";"";"0,0"
"01/07/2005";"0800";"24,8";"25,3";"24,8";"91,0";"92,0";"89,0";"23,3";"23,5";"23,2";"1004,3";"1004,4";"1004,3";"0,1";"305,0";"0,8";"";"0,0"
"01/07/2005";"0900";"25,7";"25,8";"24,7";"93,0";"93,0";"91,0";"24,6";"24,6";"23,2";"1004,6";"1004,7";"1004,1";"0,0";"334,0";"0,9";"";"0,0"
