"Data";"Hora (UTC)";"Temp. Ins. (C)";"Temp. Max. (C)";"Temp. Min. (C)";"Umi. Ins. (%)";"Umi. Max. (%)";"Umi. Min. (%)";"Pto Orvalho Ins. (C)";"Pto Orvalho Max. (C)";"Pto Orvalho Min. (C)";"Pressao Ins. (hPa)";"Pressao Max. (hPa)";"Pressao Min. (hPa)";"Vel. Vento (m/s)";"Dir. Vento (m/s)";"Raj. Vento (m/s)";"Radiacao (KJ/m²)";"Chuva (mm)"
"01/01/2016";"0000";"29,8";"29,9";"29,6";"72,0";"73,0";"71,0";"24,2";"24,4";"24,1";"1002,9";"1003,0";"1001,9";"1,6";"273,0";"3,5";"";"0,0"
"01/01/2016";"0100";"24,9";"29,8";"24,5";"90,0";"90,0";"72,0";"23,2";"25,2";"21,7";"1004,7";"1004,7";"1002,9";"1,8";"110,0";"10,8";"";"10,0"
"01/01/2016";"0200";"25,2";"25,3";"24,6";"89,0";"91,0";"85,0";"23,2";"23,7";"22,3";"1004,9";"1004,9";"1004,6";"0,7";"252,0";"5,0";"";"3,8"
"01/01/2016";"0300";"25,8";"25,8";"25,1";"85,0";"89,0";"85,0";"23,1";"23,5";"22,7";"1004,7";"1004,9";"1004,6";"1,3";"229,0";"2,8";"";"0,0"
"01/01/2016";"0400";"25,4";"25,9";"25,2";"89,0";"89,0";"84,0";"23,4";"23,4";"22,9";"1004,3";"1004,8";"1004,3";"0,1";"62,0";"2,8";"0,20";"0,0"
"01/01/2016";"0500";"26,0";"26,0";"25,4";"86,0";"89,0";"86,0";"23,5";"23,6";"23,4";"1003,9";"1004,3";"1003,9";"0,9";"267,0";"1,9";"";"0,0"
"01/01/2016";"0600";"25,9";"26,0";"25,6";"89,0";"89,0";"86,0";"23,9";"24,0";"23,4";"1003,3";"1003,9";"1003,2";"0,4";"285,0";"1,8";"";"0,0"
"01/01/2016";"0700";"26,2";"26,3";"25,8";"89,0";"90,0";"89,0";"24,3";"24,4";"23,9";"1002,7";"1003,3";"1002,7";"0,5";"317,0";"1,5";"";"0,0"
"01/01/2016";"0800";"26,1";"26,3";"26,1";"89,0";"90,0";"89,0";"24,2";"24,5";"24,2";"1002,5";"1002,7";"1002,4";"0,4";"360,0";"1,1";"";"0,0"
"01/01/2016";"0900";"26,1";"26,1";"26,0";"91,0";"91,0";"89,0";"24,5";"24,5";"24,3";"1003,0";"1003,1";"1002,5";"0,4";"298,0";"1,3";"";"0,0"
"01/01/2016";"1000";"26,3";"26,5";"26,2";"89,0";"91,0";"88,0";"24,4";"24,7";"24,2";"1003,4";"1003,4";"1003,0";"0,5";"212,0";"1,7";"0,60";"0,0"
"01/01/2016";"1100";"26,7";"26,7";"26,3";"86,0";"89,0";"86,0";"24,1";"24,4";"24,0";"1004,5";"1004,5";"1003,5";"0,6";"209,0";"2,0";"125,60";"0,0"
"01/01/2016";"1200";"27,4";"27,4";"26,7";"84,0";"86,0";"84,0";"24,4";"24,6";"24,1";"1005,3";"1005,3";"1004,5";"0,6";"263,0";"1,5";"308,50";"0,0"
"01/01/2016";"1300";"29,0";"29,0";"27,3";"78,0";"85,0";"78,0";"24,8";"24,9";"24,2";"1005,7";"1005,7";"1005,3";"0,8";"99,0";"1,9";"728,30";"0,0"
"01/01/2016";"1400";"28,7";"29,9";"28,5";"73,0";"78,0";"67,0";"23,5";"25,3";"22,8";"1005,5";"1005,7";"1005,5";"1,3";"34,0";"3,5";"1540,30";"0,0"
"01/01/2016";"1500";"29,8";"31,1";"28,7";"64,0";"73,0";"61,0";"22,2";"23,8";"22,2";"1004,9";"1005,5";"1004,9";"2,2";"52,0";"4,9";"1943,60";"0,0"
"01/01/2016";"1600";"30,3";"30,8";"29,3";"65,0";"69,0";"63,0";"23,0";"23,9";"22,2";"1004,2";"1005,0";"1004,2";"2,1";"45,0";"4,9";"1450,00";"0,0"
"01/01/2016";"1700";"31,8";"32,5";"30,3";"57,0";"68,0";"55,0";"22,1";"24,1";"21,9";"1003,2";"1004,2";"1003,2";"2,9";"61,0";"5,8";"2940,70";"0,0"
"01/01/2016";"1800";"24,9";"31,9";"24,8";"89,0";"89,0";"57,0";"23,0";"23,8";"21,8";"1002,5";"1003,2";"1002,5";"4,4";"60,0";"9,4";"804,80";"2,6"
"01/01/2016";"1900";"27,6";"27,6";"24,7";"80,0";"91,0";"79,0";"23,9";"24,6";"23,0";"1000,9";"1002,5";"1000,9";"1,8";"50,0";"8,9";"1159,90";"2,8"
"01/01/2016";"2000";"28,6";"28,6";"27,6";"76,0";"81,0";"75,0";"23,9";"24,2";"23,4";"1001,0";"1001,0";"1000,8";"1,7";"35,0";"5,7";"649,70";"0,0"
"01/01/2016";"2100";"27,6";"28,6";"27,6";"75,0";"78,0";"71,0";"22,8";"23,9";"22,1";"1001,1";"1001,1";"1001,0";"1,0";"49,0";"5,2";"354,40";"0,0"
"01/01/2016";"2200";"27,7";"28,0";"27,6";"76,0";"76,0";"74,0";"23,1";"23,2";"22,7";"1001,1";"1001,3";"1001,1";"1,2";"60,0";"3,0";"123,30";"0,0"
"01/01/2016";"2300";"28,1";"28,2";"27,6";"75,0";"78,0";"74,0";"23,3";"23,5";"23,1";"1002,2";"1002,2";"1001,1";"1,2";"125,0";"2,8";"1,80";"0,0"
"02/01/2016";"0000";"27,6";"28,3";"27,6";"82,0";"82,0";"74,0";"24,2";"24,4";"23,2";"1002,6";"1002,6";"1002,2";"0,6";"159,0";"2,3";"";"0,0"
"02/01/2016";"0100";"27,3";"27,7";"27,2";"85,0";"85,0";"82,0";"24,5";"24,5";"24,2";"1003,3";"1003,3";"1002,6";"0,7";"105,0";"1,6";"";"0,0"
"02/01/2016";"0200";"27,1";"27,3";"27,0";"86,0";"86,0";"85,0";"24,5";"24,6";"24,4";"1003,9";"1004,0";"1003,3";"1,2";"63,0";"1,9";"";"0,0"
"02/01/2016";"0300";"27,3";"27,3";"26,8";"83,0";"86,0";"83,0";"24,2";"24,5";"24,2";"1004,3";"1004,3";"1003,9";"1,0";"119,0";"1,9";"";"0,0"
"02/01/2016";"0400";"26,9";"27,4";"26,9";"88,0";"88,0";"83,0";"24,8";"24,9";"24,1";"1004,2";"1004,3";"1004,2";"1,3";"174,0";"2,9";"";"0,0"
"02/01/2016";"0500";"26,6";"26,9";"26,6";"88,0";"89,0";"87,0";"24,5";"24,7";"24,5";"1003,9";"1004,3";"1003,9";"1,4";"198,0";"2,7";"";"0,0"
"02/01/2016";"0600";"26,3";"26,6";"26,3";"88,0";"88,0";"88,0";"24,2";"24,5";"24,1";"1003,5";"1003,9";"1003,5";"1,1";"247,0";"3,1";"";"0,0"
"02/01/2016";"0700";"26,3";"26,4";"26,2";"88,0";"88,0";"87,0";"24,1";"24,2";"24,0";"1003,3";"1003,5";"1003,1";"1,1";"274,0";"2,2";"";"0,0"
"02/01/2016";"0800";"26,4";"26,5";"26,3";"89,0";"89,0";"88,0";"24,5";"24,5";"24,2";"1003,4";"1003,4";"1003,2";"1,4";"289,0";"2,2";"";"0,0"
"02/01/2016";"0900";"26,3";"26,4";"26,2";"89,0";"90,0";"89,0";"24,3";"24,5";"24,2";"1003,4";"1003,5";"1003,3";"0,9";"230,0";"2,3";"";"0,0"
"02/01/2016";"1000";"25,8";"26,3";"25,8";"90,0";"90,0";"89,0";"24,1";"24,4";"24,1";"1004,0";"1004,0";"1003,4";"1,8";"136,0";"2,9";"0,20";"0,0"
"02/01/2016";"1100";"26,6";"26,6";"25,8";"88,0";"91,0";"88,0";"24,4";"24,5";"24,2";"1005,0";"1005,0";"1004,0";"0,9";"137,0";"2,9";"137,40";"0,0"
"02/01/2016";"1200";"27,9";"27,9";"26,6";"85,0";"88,0";"84,0";"25,1";"25,2";"24,0";"1005,8";"1005,8";"1005,0";"0,5";"326,0";"2,7";"446,10";"0,0"
"02/01/2016";"1300";"25,8";"28,0";"25,7";"88,0";"88,0";"80,0";"23,7";"25,1";"23,4";"1006,7";"1006,7";"1005,8";"1,0";"336,0";"4,8";"488,80";"0,2"
"02/01/2016";"1400";"25,4";"25,8";"25,3";"90,0";"91,0";"88,0";"23,7";"23,9";"23,5";"1007,0";"1007,1";"1006,6";"0,5";"80,0";"3,5";"217,60";"2,2"
"02/01/2016";"1500";"25,2";"25,4";"25,1";"92,0";"92,0";"90,0";"23,8";"23,8";"23,5";"1006,2";"1007,1";"1006,2";"0,4";"323,0";"3,5";"139,90";"1,6"
"02/01/2016";"1600";"25,3";"25,4";"25,1";"91,0";"92,0";"91,0";"23,7";"23,9";"23,5";"1005,7";"1006,3";"1005,7";"0,9";"274,0";"2,5";"206,40";"1,2"
"02/01/2016";"1700";"25,4";"25,4";"25,1";"90,0";"91,0";"90,0";"23,7";"23,8";"23,4";"1005,2";"1005,8";"1005,2";"1,0";"260,0";"2,7";"244,50";"2,6"
"02/01/2016";"1800";"24,4";"25,6";"24,4";"93,0";"93,0";"90,0";"23,2";"24,0";"23,1";"1004,9";"1005,4";"1004,9";"1,9";"115,0";"4,6";"161,10";"8,6"
"02/01/2016";"1900";"24,8";"24,9";"24,3";"91,0";"93,0";"91,0";"23,3";"23,5";"23,0";"1003,7";"1004,9";"1003,7";"1,5";"216,0";"4,4";"383,00";"5,0"
"02/01/2016";"2000";"24,7";"24,9";"24,7";"89,0";"91,0";"89,0";"22,8";"23,4";"22,8";"1003,1";"1003,7";"1003,0";"1,6";"214,0";"3,8";"367,80";"0,2"
"02/01/2016";"2100";"25,0";"25,1";"24,7";"89,0";"90,0";"88,0";"22,9";"23,2";"22,8";"1002,4";"1003,1";"1002,4";"1,5";"110,0";"3,1";"312,80";"0,2"
"02/01/2016";"2200";"24,9";"25,2";"24,9";"89,0";"89,0";"87,0";"23,0";"23,1";"22,8";"1002,7";"1002,7";"1002,3";"0,9";"45,0";"3,3";"152,10";"0,0"
"02/01/2016";"2300";"24,6";"24,9";"24,6";"90,0";"90,0";"89,0";"22,9";"23,1";"22,9";"1003,0";"1003,1";"1002,7";"0,6";"107,0";"1,7";"4,40";"0,0"
"03/01/2016";"0000";"24,5";"25,1";"24,5";"90,0";"90,0";"87,0";"22,8";"23,0";"22,6";"1003,9";"1003,9";"1003,0";"0,2";"110,0";"1,7";"";"0,0"
"03/01/2016";"0100";"24,5";"24,7";"24,4";"91,0";"91,0";"90,0";"23,0";"23,1";"22,8";"1004,6";"1004,6";"1003,8";"0,4";"311,0";"0,9";"";"0,0"
"03/01/2016";"0200";"25,1";"25,2";"24,5";"89,0";"91,0";"89,0";"23,1";"23,3";"22,9";"1005,0";"1005,0";"1004,6";"1,2";"230,0";"2,5";"";"0,0"
"03/01/2016";"0300";"24,9";"25,1";"24,9";"89,0";"89,0";"89,0";"23,0";"23,1";"23,0";"1005,0";"1005,2";"1005,0";"1,5";"191,0";"3,0";"";"0,0"
"03/01/2016";"0400";"24,8";"24,9";"24,7";"90,0";"90,0";"89,0";"23,0";"23,1";"23,0";"1004,6";"1005,0";"1004,5";"1,1";"235,0";"3,0";"";"0,0"
"03/01/2016";"0500";"24,8";"24,8";"24,7";"90,0";"90,0";"90,0";"23,0";"23,1";"23,0";"1004,0";"1004,6";"1004,0";"1,0";"234,0";"2,4";"";"0,0"
"03/01/2016";"0600";"24,9";"24,9";"24,8";"90,0";"90,0";"89,0";"23,1";"23,2";"23,0";"1003,5";"1004,1";"1003,5";"1,2";"231,0";"2,1";"";"0,0"
"03/01/2016";"0700";"24,7";"25,0";"24,7";"90,0";"90,0";"89,0";"23,0";"23,1";"22,9";"1003,3";"1003,6";"1003,3";"1,2";"199,0";"3,0";"0,60";"0,0"
"03/01/2016";"0800";"24,6";"24,7";"24,6";"90,0";"90,0";"90,0";"22,9";"23,0";"22,8";"1003,3";"1003,4";"1003,2";"0,8";"198,0";"2,9";"0,30";"0,0"
"03/01/2016";"0900";"24,6";"24,6";"24,5";"91,0";"91,0";"90,0";"23,0";"23,0";"22,9";"1003,5";"1003,5";"1003,2";"0,8";"168,0";"2,1";"";"0,0"
"03/01/2016";"1000";"24,6";"24,6";"24,5";"91,0";"91,0";"90,0";"22,9";"23,0";"22,9";"1004,5";"1004,5";"1003,5";"1,0";"218,0";"3,3";"0,90";"0,0"
"03/01/2016";"1100";"24,7";"24,8";"24,6";"90,0";"91,0";"90,0";"23,0";"23,1";"22,9";"1005,4";"1005,4";"1004,5";"0,7";"208,0";"2,3";"48,70";"0,0"
"03/01/2016";"1200";"25,6";"25,6";"24,6";"85,0";"90,0";"84,0";"22,8";"23,2";"22,7";"1006,5";"1006,5";"1005,4";"1,0";"110,0";"3,0";"424,60";"0,0"
"03/01/2016";"1300";"27,1";"27,1";"25,5";"77,0";"85,0";"77,0";"22,8";"23,1";"22,1";"1006,5";"1006,5";"1006,4";"1,2";"131,0";"3,0";"1224,00";"0,0"
"03/01/2016";"1400";"27,5";"29,1";"27,1";"76,0";"79,0";"70,0";"22,8";"23,8";"22,4";"1006,7";"1006,8";"1006,5";"2,1";"129,0";"3,8";"2138,40";"0,0"
"03/01/2016";"1500";"27,8";"28,2";"27,0";"76,0";"81,0";"74,0";"23,2";"23,7";"22,8";"1006,5";"1006,9";"1006,5";"2,7";"91,0";"5,5";"1699,60";"0,0"
"03/01/2016";"1600";"28,1";"28,3";"27,1";"76,0";"81,0";"75,0";"23,6";"24,4";"22,9";"1005,8";"1006,5";"1005,8";"2,8";"99,0";"5,9";"1794,50";"0,0"
"03/01/2016";"1700";"29,8";"30,2";"28,1";"69,0";"77,0";"68,0";"23,5";"24,3";"23,0";"1004,9";"1005,8";"1004,9";"3,6";"93,0";"6,7";"3007,10";"0,0"
"03/01/2016";"1800";"23,9";"29,8";"23,9";"91,0";"91,0";"69,0";"22,4";"23,7";"21,9";"1004,6";"1005,2";"1004,6";"3,8";"80,0";"10,6";"516,60";"7,0"
"03/01/2016";"1900";"24,5";"24,5";"23,8";"90,0";"92,0";"90,0";"22,8";"22,9";"22,3";"1003,3";"1004,7";"1003,3";"1,6";"72,0";"6,9";"478,00";"5,8"
"03/01/2016";"2000";"25,5";"25,6";"24,5";"87,0";"91,0";"85,0";"23,1";"23,4";"22,7";"1001,9";"1003,3";"1001,9";"1,2";"59,0";"3,1";"636,50";"0,0"
"03/01/2016";"2100";"25,9";"26,1";"25,5";"84,0";"87,0";"82,0";"23,0";"23,4";"22,6";"1001,5";"1001,9";"1001,4";"1,4";"73,0";"4,0";"563,30";"0,0"
"03/01/2016";"2200";"25,8";"26,4";"25,6";"82,0";"85,0";"79,0";"22,4";"22,9";"22,3";"1001,9";"1001,9";"1001,4";"0,6";"144,0";"2,8";"218,90";"0,0"
"03/01/2016";"2300";"25,5";"25,8";"25,1";"84,0";"86,0";"82,0";"22,6";"22,7";"22,3";"1002,2";"1002,4";"1001,8";"1,2";"86,0";"2,4";"5,80";"0,0"
"04/01/2016";"0000";"25,1";"25,5";"24,7";"88,0";"89,0";"84,0";"23,0";"23,0";"22,4";"1002,9";"1002,9";"1002,2";"0,3";"182,0";"2,4";"";"0,0"
"04/01/2016";"0100";"25,0";"25,4";"24,8";"88,0";"88,0";"85,0";"22,9";"22,9";"22,5";"1003,9";"1003,9";"1002,9";"0,5";"263,0";"1,5";"";"0,0"
"04/01/2016";"0200";"24,8";"25,1";"24,6";"90,0";"90,0";"88,0";"23,0";"23,0";"22,7";"1004,5";"1004,5";"1003,9";"0,2";"199,0";"1,4";"";"0,0"
"04/01/2016";"0300";"24,9";"24,9";"24,7";"90,0";"90,0";"90,0";"23,2";"23,2";"23,0";"1004,7";"1004,8";"1004,5";"0,6";"324,0";"1,0";"";"0,0"
"04/01/2016";"0400";"25,0";"25,1";"24,9";"90,0";"90,0";"89,0";"23,1";"23,2";"23,1";"1004,5";"1004,8";"1004,5";"0,5";"45,0";"1,2";"";"0,0"
"04/01/2016";"0500";"24,7";"25,0";"24,7";"90,0";"90,0";"89,0";"23,0";"23,1";"22,9";"1004,0";"1004,5";"1004,0";"0,4";"81,0";"1,3";"";"0,0"
"04/01/2016";"0600";"24,4";"24,7";"24,4";"91,0";"91,0";"90,0";"22,7";"23,0";"22,7";"1003,0";"1004,0";"1003,0";"0,6";"332,0";"2,1";"";"0,0"
"04/01/2016";"0700";"24,6";"24,6";"24,3";"91,0";"91,0";"91,0";"23,0";"23,0";"22,7";"1002,8";"1003,0";"1002,8";"0,4";"222,0";"1,3";"";"0,0"
"04/01/2016";"0800";"24,6";"24,7";"24,5";"91,0";"91,0";"91,0";"23,0";"23,1";"22,9";"1002,7";"1002,8";"1002,6";"0,4";"351,0";"1,2";"";"0,0"
"04/01/2016";"0900";"24,7";"24,7";"24,5";"91,0";"91,0";"90,0";"23,1";"23,1";"22,9";"1003,3";"1003,3";"1002,7";"0,5";"308,0";"0,8";"";"0,0"
