"Data";"Hora (UTC)";"Temp. Ins. (C)";"Temp. Max. (C)";"Temp. Min. (C)";"Umi. Ins. (%)";"Umi. Max. (%)";"Umi. Min. (%)";"Pto Orvalho Ins. (C)";"Pto Orvalho Max. (C)";"Pto Orvalho Min. (C)";"Pressao Ins. (hPa)";"Pressao Max. (hPa)";"Pressao Min. (hPa)";"Vel. Vento (m/s)";"Dir. Vento (m/s)";"Raj. Vento (m/s)";"Radiacao (KJ/m²)";"Chuva (mm)"
"01/01/2008";"0000";"24,2";"24,2";"23,9";"92,0";"92,0";"91,0";"22,7";"22,7";"22,5";"1003,3";"1003,3";"1001,8";"0,2";"17,0";"2,0";"";"0,0"
"01/01/2008";"0100";"24,1";"24,2";"24,1";"92,0";"92,0";"92,0";"22,8";"22,8";"22,7";"1004,3";"1004,3";"1003,3";"0,0";"26,0";"1,4";"";"0,0"
"01/01/2008";"0200";"24,0";"24,1";"23,8";"93,0";"93,0";"92,0";"22,8";"22,8";"22,6";"1004,2";"1004,5";"1004,2";"0,0";"42,0";"0,7";"";"0,0"
"01/01/2008";"0300";"24,1";"24,2";"23,8";"93,0";"94,0";"92,0";"22,8";"23,0";"22,7";"1004,5";"1004,6";"1004,2";"0,1";"90,0";"1,0";"";"0,0"
"01/01/2008";"0400";"23,9";"24,1";"23,8";"94,0";"94,0";"93,0";"22,8";"23,0";"22,6";"1004,2";"1004,6";"1004,2";"0,0";"243,0";"0,7";"";"0,0"
"01/01/2008";"0500";"24,0";"24,2";"23,8";"93,0";"94,0";"93,0";"22,9";"23,1";"22,8";"1003,8";"1004,2";"1003,7";"0,0";"226,0";"1,2";"";"0,4"
"01/01/2008";"0600";"23,9";"24,3";"23,9";"94,0";"94,0";"93,0";"22,9";"23,2";"22,8";"1002,8";"1003,8";"1002,8";"0,0";"347,0";"0,7";"";"0,0"
"01/01/2008";"0700";"24,1";"24,3";"23,9";"94,0";"94,0";"94,0";"23,0";"23,2";"22,9";"1002,6";"1002,8";"1002,6";"0,0";"307,0";"1,0";"";"0,0"
"01/01/2008";"0800";"24,3";"24,3";"23,9";"94,0";"94,0";"94,0";"23,3";"23,3";"22,9";"1002,5";"1002,6";"1002,5";"0,0";"313,0";"0,8";"";"0,0"
"01/01/2008";"0900";"24,2";"24,3";"24,1";"94,0";"94,0";"94,0";"23,1";"23,3";"23,0";"1003,2";"1003,2";"1002,5";"0,7";"36,0";"1,7";"";"0,0"
"01/01/2008";"1000";"24,1";"24,3";"23,9";"94,0";"94,0";"93,0";"23,0";"23,2";"22,8";"1003,7";"1003,7";"1003,2";"0,0";"169,0";"1,5";"";"0,0"
"01/01/2008";"1100";"25,0";"25,0";"24,1";"91,0";"94,0";"91,0";"23,4";"23,5";"23,0";"1004,7";"1004,7";"1003,7";"0,9";"42,0";"1,7";"166,60";"0,0"
"01/01/2008";"1200";"26,3";"26,4";"25,0";"85,0";"91,0";"84,0";"23,7";"24,0";"23,4";"1005,7";"1005,7";"1004,7";"1,1";"90,0";"2,2";"675,60";"0,0"
"01/01/2008";"1300";"26,4";"26,5";"26,2";"81,0";"86,0";"81,0";"22,9";"23,8";"22,9";"1006,2";"1006,3";"1005,7";"1,7";"57,0";"4,3";"725,50";"0,0"
"01/01/2008";"1400";"27,5";"27,7";"26,4";"79,0";"82,0";"77,0";"23,6";"23,7";"22,9";"1006,3";"1006,3";"1006,1";"1,8";"56,0";"5,4";"1633,50";"0,0"
"01/01/2008";"1500";"28,6";"28,6";"27,5";"76,0";"79,0";"75,0";"23,9";"23,9";"23,2";"1006,1";"1006,3";"1006,1";"2,2";"33,0";"5,5";"1585,40";"0,0"
"01/01/2008";"1600";"29,7";"29,8";"28,3";"71,0";"76,0";"69,0";"23,9";"24,1";"23,2";"1005,2";"1006,1";"1005,2";"1,8";"17,0";"6,6";"2425,70";"0,0"
"01/01/2008";"1700";"27,8";"30,0";"27,8";"76,0";"78,0";"66,0";"23,3";"24,3";"22,8";"1004,2";"1005,2";"1004,2";"1,6";"12,0";"5,3";"1485,60";"0,2"
"01/01/2008";"1800";"28,3";"30,1";"27,6";"78,0";"80,0";"68,0";"24,2";"24,4";"23,2";"1002,8";"1004,2";"1002,8";"1,1";"99,0";"5,2";"1659,60";"0,2"
"01/01/2008";"1900";"29,2";"30,7";"28,3";"74,0";"78,0";"65,0";"24,1";"24,3";"23,0";"1001,9";"1002,8";"1001,9";"1,2";"359,0";"5,7";"1515,20";"0,0"
"01/01/2008";"2000";"25,8";"29,2";"25,8";"87,0";"87,0";"74,0";"23,5";"24,2";"23,5";"1002,0";"1002,3";"1001,9";"1,4";"328,0";"5,3";"175,30";"2,0"
"01/01/2008";"2100";"25,2";"25,8";"25,2";"91,0";"91,0";"87,0";"23,6";"23,7";"23,4";"1002,4";"1002,4";"1001,9";"1,2";"11,0";"4,0";"143,20";"1,4"
"01/01/2008";"2200";"24,6";"25,2";"24,5";"91,0";"92,0";"91,0";"23,1";"23,6";"23,0";"1002,4";"1002,5";"1002,3";"1,5";"36,0";"5,6";"48,20";"7,4"
"01/01/2008";"2300";"24,5";"24,7";"24,5";"90,0";"92,0";"89,0";"22,7";"23,2";"22,7";"1003,1";"1003,2";"1002,3";"1,5";"44,0";"4,7";"0,60";"0,2"
"02/01/2008";"0000";"24,6";"24,7";"24,4";"89,0";"90,0";"89,0";"22,6";"22,7";"22,5";"1003,9";"1003,9";"1003,1";"1,1";"14,0";"4,0";"";"0,0"
"02/01/2008";"0100";"24,7";"24,8";"24,6";"88,0";"89,0";"88,0";"22,7";"22,8";"22,6";"1004,6";"1004,6";"1003,9";"1,0";"13,0";"4,1";"";"0,0"
