"Data";"Hora (UTC)";"Temp. Ins. (C)";"Temp. Max. (C)";"Temp. Min. (C)";"Umi. Ins. (%)";"Umi. Max. (%)";"Umi. Min. (%)";"Pto Orvalho Ins. (C)";"Pto Orvalho Max. (C)";"Pto Orvalho Min. (C)";"Pressao Ins. (hPa)";"Pressao Max. (hPa)";"Pressao Min. (hPa)";"Vel. Vento (m/s)";"Dir. Vento (m/s)";"Raj. Vento (m/s)";"Radiacao (KJ/m²)";"Chuva (mm)"
"01/01/2013";"0000";"24,3";"24,5";"24,3";"95,0";"95,0";"93,0";"23,4";"23,5";"23,3";"1003,8";"1003,9";"1002,9";"0,6";"338,0";"2,6";"";"0,0"
"01/01/2013";"0100";"23,9";"24,3";"23,9";"98,0";"98,0";"95,0";"23,5";"23,7";"23,3";"1004,5";"1004,5";"1003,8";"0,3";"140,0";"1,6";"";"0,0"
"01/01/2013";"0200";"24,0";"24,0";"23,7";"99,0";"99,0";"98,0";"23,8";"23,9";"23,4";"1004,5";"1004,5";"1004,4";"0,7";"124,0";"1,4";"";"0,0"
"01/01/2013";"0300";"24,1";"24,2";"24,0";"97,0";"99,0";"97,0";"23,6";"23,9";"23,6";"1004,4";"1004,6";"1004,3";"0,5";"67,0";"1,8";"";"0,0"
"01/01/2013";"0400";"24,0";"24,1";"23,9";"98,0";"98,0";"97,0";"23,6";"23,7";"23,5";"1004,1";"1004,4";"1004,1";"1,0";"58,0";"1,5";"";"0,0"
"01/01/2013";"0500";"23,7";"24,0";"23,7";"99,0";"99,0";"98,0";"23,6";"23,7";"23,6";"1004,0";"1004,2";"1004,0";"0,3";"78,0";"2,0";"";"0,0"
"01/01/2013";"0600";"23,7";"23,7";"23,5";"100,0";"100,0";"99,0";"23,6";"23,7";"23,5";"1003,7";"1004,0";"1003,7";"0,3";"52,0";"0,9";"";"0,0"
"01/01/2013";"0700";"23,9";"23,9";"23,6";"100,0";"100,0";"100,0";"23,9";"23,9";"23,6";"1003,8";"1003,8";"1003,6";"0,5";"100,0";"1,3";"";"0,0"
"01/01/2013";"0800";"24,2";"24,3";"23,9";"100,0";"100,0";"99,0";"24,1";"24,3";"23,9";"1003,9";"1003,9";"1003,8";"0,4";"335,0";"1,4";"";"0,0"
"01/01/2013";"0900";"24,7";"24,7";"24,2";"99,0";"100,0";"99,0";"24,5";"24,7";"24,2";"1003,9";"1003,9";"1003,8";"0,8";"209,0";"1,7";"";"0,0"
"01/01/2013";"1000";"24,5";"24,7";"24,5";"98,0";"99,0";"98,0";"24,1";"24,5";"24,1";"1004,3";"1004,3";"1003,8";"0,9";"213,0";"2,7";"";"0,0"
"01/01/2013";"1100";"24,7";"24,8";"24,5";"97,0";"98,0";"97,0";"24,3";"24,3";"24,1";"1005,0";"1005,0";"1004,3";"1,3";"190,0";"3,3";"112,80";"0,0"
"01/01/2013";"1200";"25,4";"25,8";"24,7";"93,0";"97,0";"91,0";"24,2";"24,7";"23,9";"1005,7";"1005,7";"1005,0";"1,4";"204,0";"3,1";"674,90";"0,0"
"01/01/2013";"1300";"27,7";"28,0";"25,4";"81,0";"93,0";"80,0";"24,2";"24,9";"24,0";"1006,4";"1006,4";"1005,7";"0,9";"269,0";"3,4";"1412,20";"0,0"
"01/01/2013";"1400";"28,6";"29,6";"27,7";"69,0";"82,0";"64,0";"22,4";"24,6";"21,2";"1006,3";"1006,4";"1006,3";"1,7";"74,0";"3,2";"1989,60";"0,0"
"01/01/2013";"1500";"29,4";"30,1";"28,5";"65,0";"69,0";"61,0";"22,1";"22,8";"21,2";"1005,8";"1006,3";"1005,7";"1,7";"84,0";"4,7";"3084,80";"0,0"
"01/01/2013";"1600";"29,4";"30,1";"28,6";"66,0";"68,0";"61,0";"22,3";"22,9";"21,3";"1004,9";"1005,8";"1004,9";"1,7";"86,0";"4,7";"2015,20";"0,0"
"01/01/2013";"1700";"28,5";"30,7";"28,5";"71,0";"73,0";"59,0";"22,8";"23,0";"21,4";"1003,8";"1004,9";"1003,8";"1,1";"352,0";"3,8";"1385,00";"0,0"
"01/01/2013";"1800";"31,2";"31,2";"28,4";"65,0";"73,0";"59,0";"23,9";"23,9";"21,6";"1001,9";"1003,8";"1001,9";"1,0";"270,0";"2,4";"2064,70";"0,0"
"01/01/2013";"1900";"30,7";"32,0";"30,2";"60,0";"67,0";"56,0";"21,9";"23,8";"21,5";"1001,4";"1001,9";"1001,3";"0,7";"29,0";"3,0";"1401,60";"0,0"
"01/01/2013";"2000";"24,2";"30,8";"23,9";"99,0";"99,0";"57,0";"24,0";"24,1";"21,3";"1001,6";"1002,3";"1001,4";"1,7";"19,0";"8,7";"294,40";"8,0"
"01/01/2013";"2100";"24,7";"24,7";"24,2";"97,0";"99,0";"97,0";"24,2";"24,3";"23,9";"1001,2";"1001,6";"1001,0";"1,9";"55,0";"4,5";"191,10";"0,0"
"01/01/2013";"2200";"24,5";"24,9";"24,5";"97,0";"97,0";"95,0";"23,9";"24,3";"23,8";"1002,0";"1002,0";"1001,2";"0,8";"324,0";"3,5";"68,60";"0,0"
"01/01/2013";"2300";"24,3";"24,5";"24,3";"99,0";"99,0";"97,0";"24,1";"24,2";"23,9";"1002,8";"1002,8";"1002,0";"1,0";"334,0";"3,1";"1,10";"0,0"
"02/01/2013";"0000";"24,3";"24,3";"24,2";"98,0";"99,0";"98,0";"23,9";"24,1";"23,9";"1003,8";"1003,8";"1002,8";"0,5";"358,0";"2,5";"";"0,0"
"02/01/2013";"0100";"24,4";"24,4";"24,1";"98,0";"99,0";"98,0";"24,0";"24,2";"23,8";"1004,4";"1004,4";"1003,8";"0,6";"343,0";"1,6";"";"0,0"
"02/01/2013";"0200";"24,3";"24,4";"24,1";"98,0";"98,0";"97,0";"24,0";"24,0";"23,8";"1004,7";"1004,7";"1004,3";"0,7";"4,0";"1,6";"";"0,0"
"02/01/2013";"0300";"24,2";"24,6";"24,2";"97,0";"98,0";"95,0";"23,7";"24,0";"23,7";"1004,7";"1005,0";"1004,7";"0,5";"329,0";"1,4";"";"0,0"
"02/01/2013";"0400";"24,3";"24,4";"24,2";"96,0";"97,0";"96,0";"23,7";"23,9";"23,5";"1004,5";"1004,8";"1004,5";"0,6";"58,0";"1,4";"";"0,0"
"02/01/2013";"0500";"24,3";"24,5";"24,2";"96,0";"96,0";"95,0";"23,6";"23,7";"23,6";"1003,7";"1004,5";"1003,7";"0,8";"344,0";"2,1";"";"0,0"
"02/01/2013";"0600";"24,1";"24,3";"24,0";"98,0";"98,0";"96,0";"23,8";"23,8";"23,6";"1003,4";"1003,9";"1003,4";"0,5";"325,0";"2,1";"";"0,0"
"02/01/2013";"0700";"24,2";"24,2";"24,0";"98,0";"99,0";"97,0";"23,8";"23,9";"23,7";"1003,1";"1003,4";"1003,0";"0,6";"256,0";"1,7";"";"0,0"
"02/01/2013";"0800";"24,3";"24,3";"24,0";"98,0";"99,0";"97,0";"24,1";"24,1";"23,6";"1003,1";"1003,2";"1003,0";"0,3";"159,0";"1,3";"";"0,0"
"02/01/2013";"0900";"24,3";"24,4";"24,1";"99,0";"99,0";"98,0";"24,1";"24,2";"23,9";"1003,3";"1003,3";"1003,1";"0,6";"99,0";"1,5";"";"0,0"
"02/01/2013";"1000";"24,7";"24,9";"24,2";"98,0";"99,0";"98,0";"24,5";"24,7";"24,1";"1003,7";"1003,7";"1003,2";"1,1";"194,0";"2,6";"";"1,8"
"02/01/2013";"1100";"25,0";"25,0";"24,4";"100,0";"100,0";"98,0";"25,0";"25,0";"24,3";"1004,5";"1004,5";"1003,6";"0,5";"145,0";"3,0";"80,90";"1,2"
"02/01/2013";"1200";"25,2";"25,2";"25,0";"98,0";"100,0";"98,0";"24,8";"25,1";"24,7";"1005,5";"1005,5";"1004,5";"0,7";"131,0";"1,5";"126,90";"0,2"
"02/01/2013";"1300";"26,6";"26,8";"25,2";"88,0";"98,0";"88,0";"24,5";"25,4";"24,4";"1005,6";"1005,7";"1005,5";"0,8";"14,0";"2,2";"574,50";"0,0"
"02/01/2013";"1400";"27,8";"28,0";"26,5";"82,0";"90,0";"81,0";"24,4";"25,5";"24,1";"1005,3";"1005,6";"1005,2";"1,1";"346,0";"2,8";"1423,50";"0,0"
"02/01/2013";"1500";"27,8";"28,3";"27,4";"81,0";"85,0";"78,0";"24,3";"24,9";"23,9";"1004,6";"1005,3";"1004,6";"1,4";"337,0";"4,4";"940,20";"0,0"
"02/01/2013";"1600";"27,2";"29,7";"27,2";"87,0";"87,0";"72,0";"24,8";"25,7";"23,5";"1003,7";"1004,6";"1003,7";"1,3";"120,0";"4,4";"1160,10";"0,0"
"02/01/2013";"1700";"24,5";"27,2";"23,5";"98,0";"100,0";"87,0";"24,3";"25,2";"23,3";"1002,9";"1004,4";"1002,9";"1,6";"118,0";"6,8";"303,70";"14,8"
"02/01/2013";"1800";"27,2";"27,5";"24,5";"85,0";"99,0";"85,0";"24,5";"25,2";"24,3";"1001,8";"1002,9";"1001,8";"1,2";"64,0";"3,3";"1325,10";"0,0"
"02/01/2013";"1900";"29,4";"29,7";"27,2";"74,0";"87,0";"71,0";"24,2";"26,2";"23,6";"1001,0";"1001,7";"1001,0";"1,1";"60,0";"2,9";"2076,90";"0,0"
"02/01/2013";"2000";"29,7";"30,8";"29,4";"65,0";"77,0";"59,0";"22,4";"25,4";"21,2";"1000,4";"1001,0";"1000,2";"1,0";"36,0";"2,9";"1703,80";"0,0"
"02/01/2013";"2100";"23,3";"29,7";"23,3";"100,0";"100,0";"65,0";"23,3";"25,1";"22,7";"1002,2";"1002,2";"1000,4";"3,8";"113,0";"8,4";"166,10";"37,4"
"02/01/2013";"2200";"23,6";"23,7";"23,0";"100,0";"100,0";"100,0";"23,6";"23,7";"23,0";"1003,3";"1003,3";"1002,2";"0,6";"307,0";"8,4";"5,20";"8,8"
"02/01/2013";"2300";"23,7";"23,9";"23,6";"100,0";"100,0";"100,0";"23,7";"23,9";"23,6";"1003,9";"1003,9";"1003,3";"1,0";"334,0";"1,9";"";"1,8"
"03/01/2013";"0000";"23,9";"23,9";"23,7";"100,0";"100,0";"100,0";"23,9";"23,9";"23,7";"1004,6";"1004,6";"1003,9";"0,5";"337,0";"1,6";"";"2,4"
"03/01/2013";"0100";"23,9";"24,0";"23,9";"100,0";"100,0";"100,0";"23,9";"24,0";"23,9";"1005,3";"1005,4";"1004,6";"0,6";"283,0";"2,0";"";"0,4"
"03/01/2013";"0200";"23,9";"24,0";"23,9";"100,0";"100,0";"100,0";"23,9";"24,0";"23,9";"1005,5";"1005,7";"1005,3";"0,6";"263,0";"1,5";"";"0,2"
"03/01/2013";"0300";"23,9";"24,0";"23,9";"100,0";"100,0";"100,0";"23,9";"24,0";"23,9";"1005,8";"1005,8";"1005,5";"0,7";"342,0";"1,3";"";"0,0"
"03/01/2013";"0400";"23,6";"23,9";"23,6";"100,0";"100,0";"100,0";"23,6";"23,9";"23,6";"1005,6";"1005,8";"1005,6";"0,4";"326,0";"1,8";"";"0,0"
"03/01/2013";"0500";"23,4";"23,6";"23,4";"100,0";"100,0";"100,0";"23,4";"23,6";"23,4";"1004,9";"1005,6";"1004,9";"0,4";"245,0";"1,0";"";"0,0"
"03/01/2013";"0600";"23,2";"23,5";"23,2";"100,0";"100,0";"100,0";"23,2";"23,4";"23,2";"1004,5";"1004,9";"1004,5";"0,1";"114,0";"1,1";"";"0,0"
"03/01/2013";"0700";"23,2";"23,3";"23,1";"100,0";"100,0";"100,0";"23,2";"23,3";"23,1";"1004,0";"1004,5";"1004,0";"0,4";"77,0";"0,7";"";"0,0"
"03/01/2013";"0800";"23,3";"23,5";"23,1";"100,0";"100,0";"100,0";"23,3";"23,5";"23,1";"1004,1";"1004,3";"1004,0";"0,1";"149,0";"1,3";"";"0,0"
"03/01/2013";"0900";"23,4";"23,4";"23,3";"100,0";"100,0";"100,0";"23,4";"23,4";"23,3";"1004,3";"1004,3";"1004,1";"0,4";"277,0";"0,8";"";"0,0"
"03/01/2013";"1000";"23,4";"23,6";"23,4";"100,0";"100,0";"100,0";"23,4";"23,6";"23,4";"1005,0";"1005,0";"1004,3";"0,2";"229,0";"0,8";"0,30";"0,0"
"03/01/2013";"1100";"24,8";"24,8";"23,4";"100,0";"100,0";"100,0";"24,8";"24,8";"23,4";"1006,0";"1006,0";"1005,0";"0,9";"220,0";"1,9";"231,70";"0,0"
"03/01/2013";"1200";"26,2";"26,4";"24,8";"89,0";"100,0";"89,0";"24,4";"25,2";"24,4";"1006,6";"1006,6";"1006,0";"0,6";"276,0";"1,8";"637,00";"0,0"
"03/01/2013";"1300";"27,1";"27,3";"25,9";"85,0";"94,0";"84,0";"24,3";"25,6";"24,3";"1007,1";"1007,1";"1006,6";"1,2";"341,0";"3,0";"1030,00";"0,0"
"03/01/2013";"1400";"26,8";"27,7";"26,5";"86,0";"91,0";"83,0";"24,2";"25,4";"24,2";"1007,6";"1007,6";"1007,1";"1,3";"5,0";"3,7";"1172,50";"0,0"
"03/01/2013";"1500";"23,7";"26,8";"23,2";"99,0";"100,0";"86,0";"23,6";"24,5";"22,3";"1007,5";"1007,9";"1007,4";"1,8";"30,0";"9,0";"796,90";"8,4"
"03/01/2013";"1600";"26,0";"26,0";"23,7";"94,0";"100,0";"92,0";"25,0";"25,0";"23,5";"1006,6";"1007,5";"1006,6";"1,3";"32,0";"4,6";"1669,40";"1,0"
"03/01/2013";"1700";"27,2";"27,2";"25,6";"82,0";"94,0";"79,0";"23,9";"24,6";"22,8";"1005,6";"1006,6";"1005,6";"2,1";"41,0";"7,9";"2524,50";"0,0"
"03/01/2013";"1800";"27,5";"27,9";"26,5";"78,0";"82,0";"75,0";"23,3";"23,7";"22,5";"1004,5";"1005,5";"1004,5";"2,4";"33,0";"7,3";"2679,20";"0,0"
"03/01/2013";"1900";"29,3";"29,3";"27,5";"63,0";"79,0";"62,0";"21,5";"23,6";"20,9";"1003,3";"1004,5";"1003,3";"1,9";"2,0";"6,3";"2267,00";"0,0"
"03/01/2013";"2000";"29,1";"29,3";"27,8";"62,0";"67,0";"62,0";"21,2";"21,4";"20,5";"1002,6";"1003,3";"1002,5";"1,9";"7,0";"6,4";"1747,10";"0,0"
"03/01/2013";"2100";"27,7";"29,2";"27,7";"65,0";"65,0";"61,0";"20,7";"21,3";"20,4";"1002,5";"1002,6";"1002,2";"2,0";"26,0";"7,3";"1116,80";"0,0"
"03/01/2013";"2200";"26,5";"27,7";"26,5";"72,0";"72,0";"66,0";"21,0";"21,1";"20,6";"1003,0";"1003,0";"1002,5";"1,4";"18,0";"7,3";"126,00";"0,0"
"03/01/2013";"2300";"25,9";"26,5";"25,9";"77,0";"77,0";"72,0";"21,5";"21,5";"21,0";"1004,0";"1004,0";"1003,0";"1,1";"32,0";"5,7";"1,50";"0,0"
"04/01/2013";"0000";"25,8";"25,9";"25,8";"78,0";"78,0";"76,0";"21,6";"21,7";"21,4";"1005,3";"1005,3";"1004,0";"0,9";"37,0";"4,0";"";"0,0"
"04/01/2013";"0100";"25,5";"25,8";"25,4";"80,0";"81,0";"77,0";"21,8";"21,9";"21,6";"1005,9";"1005,9";"1005,3";"0,8";"33,0";"3,2";"";"0,0"
"04/01/2013";"0200";"25,4";"25,5";"25,4";"82,0";"83,0";"80,0";"22,1";"22,2";"21,8";"1006,6";"1006,6";"1005,9";"1,1";"348,0";"3,2";"";"0,0"
"04/01/2013";"0300";"25,3";"25,5";"25,3";"84,0";"84,0";"82,0";"22,3";"22,5";"22,0";"1006,6";"1006,8";"1006,6";"0,7";"347,0";"2,9";"";"0,0"
"04/01/2013";"0400";"25,2";"25,3";"25,1";"87,0";"90,0";"84,0";"22,8";"23,3";"22,4";"1006,1";"1006,6";"1006,1";"0,5";"338,0";"1,9";"";"0,0"
"04/01/2013";"0500";"24,9";"25,2";"24,8";"93,0";"93,0";"86,0";"23,8";"23,8";"22,6";"1005,6";"1006,1";"1005,6";"0,7";"328,0";"1,8";"";"0,0"
"04/01/2013";"0600";"24,7";"25,0";"24,7";"95,0";"95,0";"93,0";"23,8";"23,9";"23,7";"1005,0";"1005,6";"1005,0";"0,6";"340,0";"2,0";"";"0,0"
"04/01/2013";"0700";"24,8";"24,8";"24,6";"95,0";"96,0";"94,0";"23,9";"23,9";"23,8";"1004,9";"1005,0";"1004,8";"0,4";"46,0";"1,6";"";"0,0"
"04/01/2013";"0800";"24,9";"24,9";"24,6";"94,0";"95,0";"94,0";"23,9";"24,0";"23,8";"1005,1";"1005,1";"1004,9";"0,4";"153,0";"1,5";"";"0,0"
"04/01/2013";"0900";"24,7";"24,9";"24,6";"96,0";"96,0";"94,0";"24,0";"24,0";"23,8";"1005,5";"1005,5";"1005,1";"0,5";"291,0";"1,0";"";"0,0"
"04/01/2013";"1000";"24,5";"24,7";"24,4";"98,0";"98,0";"96,0";"24,2";"24,3";"24,0";"1006,1";"1006,1";"1005,5";"0,3";"214,0";"1,0";"";"0,0"
"04/01/2013";"1100";"25,8";"25,8";"24,5";"92,0";"99,0";"92,0";"24,5";"24,7";"24,2";"1007,0";"1007,0";"1006,1";"0,5";"353,0";"1,1";"137,90";"0,0"
"04/01/2013";"1200";"27,2";"27,2";"25,8";"84,0";"93,0";"83,0";"24,4";"24,8";"23,9";"1008,0";"1008,0";"1007,0";"0,9";"13,0";"1,8";"566,60";"0,0"
"04/01/2013";"1300";"27,9";"28,6";"27,2";"69,0";"84,0";"68,0";"21,7";"24,8";"21,6";"1008,4";"1008,4";"1007,9";"1,2";"37,0";"5,5";"1321,00";"0,0"
"04/01/2013";"1400";"25,4";"27,9";"25,4";"95,0";"95,0";"69,0";"24,4";"24,8";"21,5";"1008,9";"1008,9";"1008,4";"2,3";"42,0";"5,5";"499,30";"2,2"
"04/01/2013";"1500";"23,8";"25,6";"23,8";"98,0";"98,0";"91,0";"23,4";"24,7";"23,2";"1008,9";"1009,2";"1008,9";"2,2";"53,0";"6,3";"231,80";"1,6"
"04/01/2013";"1600";"24,7";"24,7";"23,7";"94,0";"99,0";"93,0";"23,6";"23,8";"23,4";"1008,3";"1008,9";"1008,3";"1,9";"66,0";"5,6";"458,00";"1,0"
"04/01/2013";"1700";"24,2";"25,0";"24,2";"95,0";"95,0";"92,0";"23,4";"24,0";"23,4";"1007,5";"1008,3";"1007,5";"2,9";"60,0";"6,2";"608,90";"0,6"
"04/01/2013";"1800";"25,0";"25,0";"24,1";"93,0";"97,0";"93,0";"23,9";"24,2";"23,5";"1005,8";"1007,5";"1005,8";"1,7";"44,0";"5,3";"560,80";"0,6"
"04/01/2013";"1900";"25,9";"25,9";"25,0";"91,0";"94,0";"90,0";"24,3";"24,4";"23,8";"1004,9";"1005,8";"1004,9";"2,0";"61,0";"5,2";"649,70";"0,0"
"04/01/2013";"2000";"26,3";"26,4";"25,9";"89,0";"92,0";"88,0";"24,4";"24,5";"24,1";"1004,4";"1004,9";"1004,4";"1,4";"47,0";"3,7";"525,80";"0,0"
"04/01/2013";"2100";"26,6";"26,8";"26,3";"88,0";"90,0";"87,0";"24,5";"24,9";"24,3";"1004,0";"1004,4";"1004,0";"1,4";"69,0";"2,9";"381,00";"0,0"
"04/01/2013";"2200";"26,3";"26,6";"26,2";"90,0";"91,0";"88,0";"24,5";"24,7";"24,3";"1004,0";"1004,0";"1003,9";"1,3";"66,0";"2,7";"129,40";"0,0"
"04/01/2013";"2300";"25,9";"26,3";"25,9";"91,0";"91,0";"89,0";"24,4";"24,5";"24,3";"1004,7";"1004,7";"1004,0";"1,0";"64,0";"2,4";"0,40";"0,0"
"05/01/2013";"0000";"25,3";"26,0";"25,3";"97,0";"97,0";"91,0";"24,8";"24,8";"24,3";"1005,6";"1005,6";"1004,7";"0,2";"16,0";"2,0";"";"0,0"
"05/01/2013";"0100";"25,1";"25,4";"25,1";"98,0";"98,0";"97,0";"24,8";"25,0";"24,7";"1006,4";"1006,4";"1005,6";"0,3";"226,0";"1,0";"";"0,0"
"05/01/2013";"0200";"25,1";"25,2";"25,0";"99,0";"99,0";"98,0";"25,0";"25,0";"24,8";"1007,0";"1007,0";"1006,4";"0,3";"189,0";"0,7";"";"0,0"
"05/01/2013";"0300";"25,0";"25,3";"25,0";"100,0";"100,0";"98,0";"25,0";"25,1";"24,8";"1007,2";"1007,2";"1007,0";"0,2";"170,0";"0,9";"";"0,0"
"05/01/2013";"0400";"25,1";"25,3";"25,0";"100,0";"100,0";"100,0";"25,1";"25,3";"25,0";"1006,7";"1007,2";"1006,7";"0,5";"128,0";"1,5";"";"0,0"
"05/01/2013";"0500";"25,0";"25,2";"25,0";"100,0";"100,0";"100,0";"25,0";"25,2";"25,0";"1006,3";"1006,8";"1006,3";"0,5";"178,0";"1,6";"";"0,0"
"05/01/2013";"0600";"25,1";"25,2";"25,0";"100,0";"100,0";"100,0";"25,0";"25,2";"25,0";"1005,3";"1006,3";"1005,3";"1,0";"197,0";"1,7";"";"0,0"
"05/01/2013";"0700";"24,9";"25,1";"24,9";"100,0";"100,0";"100,0";"24,9";"25,1";"24,9";"1004,8";"1005,3";"1004,8";"0,4";"129,0";"2,1";"";"0,0"
"05/01/2013";"0800";"24,9";"25,0";"24,9";"100,0";"100,0";"100,0";"24,9";"24,9";"24,9";"1004,9";"1004,9";"1004,6";"0,3";"163,0";"1,7";"";"0,0"
