"Data";"Hora (UTC)";"Temp. Ins. (C)";"Temp. Max. (C)";"Temp. Min. (C)";"Umi. Ins. (%)";"Umi. Max. (%)";"Umi. Min. (%)";"Pto Orvalho Ins. (C)";"Pto Orvalho Max. (C)";"Pto Orvalho Min. (C)";"Pressao Ins. (hPa)";"Pressao Max. (hPa)";"Pressao Min. (hPa)";"Vel. Vento (m/s)";"Dir. Vento (m/s)";"Raj. Vento (m/s)";"Radiacao (KJ/m²)";"Chuva (mm)"
"01/07/2009";"0000";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"01/07/2009";"0100";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"01/07/2009";"0200";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"01/07/2009";"0300";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"01/07/2009";"0400";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"01/07/2009";"0500";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"01/07/2009";"0600";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"01/07/2009";"0700";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"01/07/2009";"0800";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"01/07/2009";"0900";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"01/07/2009";"1000";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"01/07/2009";"1100";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"01/07/2009";"1200";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"01/07/2009";"1300";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"01/07/2009";"1400";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"01/07/2009";"1500";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"01/07/2009";"1600";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"01/07/2009";"1700";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"01/07/2009";"1800";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"01/07/2009";"1900";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"01/07/2009";"2000";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"01/07/2009";"2100";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"01/07/2009";"2200";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"01/07/2009";"2300";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"02/07/2009";"0000";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"02/07/2009";"0100";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"02/07/2009";"0200";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"02/07/2009";"0300";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"02/07/2009";"0400";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"02/07/2009";"0500";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"02/07/2009";"0600";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"02/07/2009";"0700";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"02/07/2009";"0800";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"02/07/2009";"0900";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"02/07/2009";"1000";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"02/07/2009";"1100";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"02/07/2009";"1200";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"02/07/2009";"1300";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"02/07/2009";"1400";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"02/07/2009";"1500";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"02/07/2009";"1600";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"02/07/2009";"1700";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"02/07/2009";"1800";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"02/07/2009";"1900";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"02/07/2009";"2000";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"02/07/2009";"2100";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"02/07/2009";"2200";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"02/07/2009";"2300";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"03/07/2009";"0000";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"03/07/2009";"0100";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"03/07/2009";"0200";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"03/07/2009";"0300";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"03/07/2009";"0400";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"03/07/2009";"0500";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"03/07/2009";"0600";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"03/07/2009";"0700";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"03/07/2009";"0800";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"03/07/2009";"0900";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"03/07/2009";"1000";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"03/07/2009";"1100";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"03/07/2009";"1200";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"03/07/2009";"1300";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"03/07/2009";"1400";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"03/07/2009";"1500";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"03/07/2009";"1600";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"03/07/2009";"1700";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"03/07/2009";"1800";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"03/07/2009";"1900";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"03/07/2009";"2000";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"03/07/2009";"2100";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"03/07/2009";"2200";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"03/07/2009";"2300";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"04/07/2009";"0000";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"04/07/2009";"0100";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"04/07/2009";"0200";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"04/07/2009";"0300";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"04/07/2009";"0400";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"04/07/2009";"0500";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"04/07/2009";"0600";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"04/07/2009";"0700";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"04/07/2009";"0800";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"04/07/2009";"0900";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"04/07/2009";"1000";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"04/07/2009";"1100";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"04/07/2009";"1200";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"04/07/2009";"1300";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"04/07/2009";"1400";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"04/07/2009";"1500";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"04/07/2009";"1600";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"04/07/2009";"1700";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"04/07/2009";"1800";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"04/07/2009";"1900";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"04/07/2009";"2000";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"04/07/2009";"2100";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"04/07/2009";"2200";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"04/07/2009";"2300";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"05/07/2009";"0000";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"05/07/2009";"0100";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"05/07/2009";"0200";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"05/07/2009";"0300";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"05/07/2009";"0400";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"05/07/2009";"0500";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"05/07/2009";"0600";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"05/07/2009";"0700";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"05/07/2009";"0800";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"05/07/2009";"0900";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"05/07/2009";"1000";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"05/07/2009";"1100";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"05/07/2009";"1200";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"05/07/2009";"1300";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"05/07/2009";"1400";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"05/07/2009";"1500";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"05/07/2009";"1600";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"05/07/2009";"1700";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"05/07/2009";"1800";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"05/07/2009";"1900";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"05/07/2009";"2000";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"05/07/2009";"2100";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"05/07/2009";"2200";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"05/07/2009";"2300";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"06/07/2009";"0000";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"06/07/2009";"0100";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"06/07/2009";"0200";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"06/07/2009";"0300";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"06/07/2009";"0400";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"06/07/2009";"0500";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"06/07/2009";"0600";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"06/07/2009";"0700";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"06/07/2009";"0800";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"06/07/2009";"0900";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"06/07/2009";"1000";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"06/07/2009";"1100";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"06/07/2009";"1200";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"06/07/2009";"1300";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"06/07/2009";"1400";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"06/07/2009";"1500";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"06/07/2009";"1600";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
