"Data";"Hora (UTC)";"Temp. Ins. (C)";"Temp. Max. (C)";"Temp. Min. (C)";"Umi. Ins. (%)";"Umi. Max. (%)";"Umi. Min. (%)";"Pto Orvalho Ins. (C)";"Pto Orvalho Max. (C)";"Pto Orvalho Min. (C)";"Pressao Ins. (hPa)";"Pressao Max. (hPa)";"Pressao Min. (hPa)";"Vel. Vento (m/s)";"Dir. Vento (m/s)";"Raj. Vento (m/s)";"Radiacao (KJ/m²)";"Chuva (mm)"
"01/01/2007";"0000";"26,3";"26,7";"26,3";"90,0";"91,0";"89,0";"24,6";"24,7";"24,5";"1004,5";"1004,6";"1004,0";"0,4";"140,0";"2,2";"";"0,0"
"01/01/2007";"0100";"26,2";"26,3";"26,0";"91,0";"92,0";"90,0";"24,7";"24,7";"24,6";"1004,9";"1004,9";"1004,5";"1,9";"126,0";"3,1";"";"0,0"
"01/01/2007";"0200";"26,4";"26,4";"26,2";"89,0";"91,0";"89,0";"24,5";"24,7";"24,4";"1005,7";"1005,8";"1004,9";"1,0";"129,0";"3,1";"";"0,0"
"01/01/2007";"0300";"26,4";"26,4";"26,2";"88,0";"90,0";"88,0";"24,3";"24,5";"24,3";"1005,5";"1005,9";"1005,5";"1,1";"106,0";"3,2";"";"0,0"
"01/01/2007";"0400";"25,9";"26,4";"25,8";"92,0";"92,0";"88,0";"24,4";"24,7";"24,3";"1005,4";"1005,6";"1005,4";"0,2";"154,0";"3,0";"";"0,0"
"01/01/2007";"0500";"26,1";"26,1";"25,7";"91,0";"93,0";"91,0";"24,6";"24,8";"24,3";"1005,0";"1005,5";"1005,0";"0,7";"142,0";"2,8";"";"0,0"
"01/01/2007";"0600";"26,1";"26,3";"26,1";"91,0";"91,0";"90,0";"24,5";"24,7";"24,5";"1004,4";"1005,0";"1004,4";"1,3";"139,0";"3,4";"";"0,0"
"01/01/2007";"0700";"26,1";"26,2";"26,0";"90,0";"91,0";"90,0";"24,3";"24,5";"24,3";"1003,8";"1004,4";"1003,8";"1,2";"120,0";"3,4";"";"0,0"
"01/01/2007";"0800";"26,1";"26,1";"26,1";"89,0";"90,0";"88,0";"24,1";"24,4";"24,0";"1003,7";"1003,8";"1003,7";"0,6";"128,0";"3,5";"";"0,0"
"01/01/2007";"0900";"26,1";"26,2";"25,9";"90,0";"90,0";"88,0";"24,3";"24,3";"24,0";"1004,2";"1004,2";"1003,7";"0,0";"137,0";"2,1";"";"0,0"
"01/01/2007";"1000";"26,0";"26,1";"25,8";"90,0";"91,0";"89,0";"24,2";"24,4";"24,1";"1005,3";"1005,3";"1004,2";"0,7";"135,0";"1,9";"";"0,0"
"01/01/2007";"1100";"26,5";"26,5";"26,0";"86,0";"90,0";"86,0";"24,0";"24,3";"23,9";"1006,0";"1006,1";"1005,3";"0,4";"73,0";"1,8";"80,00";"0,0"
"01/01/2007";"1200";"27,2";"27,2";"26,5";"84,0";"87,0";"84,0";"24,3";"24,7";"23,9";"1006,7";"1006,7";"1005,9";"1,1";"104,0";"2,1";"449,50";"0,0"
"01/01/2007";"1300";"24,5";"27,5";"24,5";"93,0";"93,0";"81,0";"23,3";"24,8";"22,5";"1007,1";"1007,4";"1006,7";"4,6";"78,0";"11,5";"284,80";"5,0"
"01/01/2007";"1400";"25,0";"25,1";"24,4";"92,0";"93,0";"91,0";"23,6";"23,7";"23,2";"1007,0";"1007,5";"1007,0";"0,6";"40,0";"9,3";"70,40";"4,8"
"01/01/2007";"1500";"25,9";"25,9";"25,0";"90,0";"92,0";"89,0";"24,0";"24,2";"23,6";"1006,3";"1007,0";"1006,3";"0,4";"336,0";"2,2";"411,50";"2,0"
"01/01/2007";"1600";"28,6";"28,7";"25,9";"78,0";"90,0";"78,0";"24,4";"24,9";"23,9";"1005,6";"1006,3";"1005,6";"1,2";"352,0";"3,8";"1535,50";"0,0"
"01/01/2007";"1700";"30,7";"30,9";"28,5";"69,0";"80,0";"68,0";"24,4";"25,4";"24,3";"1004,7";"1005,6";"1004,7";"1,8";"28,0";"5,1";"2543,50";"0,0"
"01/01/2007";"1800";"30,2";"30,7";"29,7";"70,0";"73,0";"69,0";"24,1";"24,5";"23,8";"1003,6";"1004,7";"1003,6";"1,9";"37,0";"5,5";"1788,10";"0,0"
"01/01/2007";"1900";"31,6";"31,6";"30,1";"64,0";"71,0";"64,0";"23,9";"24,5";"23,6";"1002,2";"1003,6";"1002,2";"1,7";"44,0";"4,9";"2291,20";"0,0"
"01/01/2007";"2000";"31,6";"32,2";"30,8";"63,0";"70,0";"63,0";"23,8";"25,8";"23,8";"1001,2";"1002,2";"1001,2";"2,0";"95,0";"3,7";"1771,40";"0,0"
"01/01/2007";"2100";"31,1";"31,8";"30,9";"67,0";"68,0";"63,0";"24,2";"24,6";"23,7";"1000,9";"1001,3";"1000,9";"2,0";"96,0";"4,5";"1082,00";"0,0"
"01/01/2007";"2200";"29,5";"31,1";"29,5";"77,0";"77,0";"67,0";"25,0";"25,1";"24,3";"1001,1";"1001,2";"1000,9";"1,4";"123,0";"3,7";"356,80";"0,0"
"01/01/2007";"2300";"28,5";"29,5";"28,4";"82,0";"82,0";"77,0";"25,1";"25,1";"24,6";"1001,9";"1001,9";"1001,1";"0,9";"82,0";"3,4";"0,70";"0,0"
"02/01/2007";"0000";"28,3";"28,5";"28,2";"83,0";"83,0";"81,0";"25,1";"25,1";"25,0";"1002,4";"1002,4";"1001,8";"1,3";"88,0";"3,2";"";"0,0"
"02/01/2007";"0100";"28,0";"28,3";"27,8";"85,0";"86,0";"83,0";"25,3";"25,3";"25,1";"1003,2";"1003,2";"1002,4";"1,1";"84,0";"2,9";"";"0,0"
"02/01/2007";"0200";"27,0";"28,0";"26,9";"89,0";"90,0";"85,0";"25,1";"25,4";"25,1";"1004,0";"1004,0";"1003,2";"0,2";"123,0";"2,6";"";"0,0"
"02/01/2007";"0300";"26,2";"27,0";"26,2";"92,0";"92,0";"89,0";"24,8";"25,0";"24,7";"1004,3";"1004,5";"1004,0";"0,0";"355,0";"1,5";"";"0,0"
"02/01/2007";"0400";"26,1";"26,2";"25,9";"93,0";"93,0";"92,0";"24,9";"24,9";"24,5";"1003,8";"1004,3";"1003,8";"0,4";"133,0";"1,4";"";"0,0"
"02/01/2007";"0500";"26,4";"26,4";"25,8";"92,0";"93,0";"91,0";"25,1";"25,1";"24,4";"1003,7";"1003,9";"1003,7";"0,7";"131,0";"2,2";"";"0,0"
"02/01/2007";"0600";"26,2";"26,5";"26,2";"92,0";"92,0";"91,0";"24,7";"25,0";"24,7";"1003,3";"1003,7";"1003,3";"0,0";"35,0";"1,7";"";"0,0"
"02/01/2007";"0700";"25,7";"26,2";"25,7";"92,0";"93,0";"92,0";"24,4";"24,9";"24,4";"1003,0";"1003,4";"1003,0";"0,1";"90,0";"0,8";"";"0,0"
"02/01/2007";"0800";"26,1";"26,1";"25,7";"92,0";"93,0";"92,0";"24,8";"24,9";"24,4";"1002,9";"1003,1";"1002,9";"0,0";"150,0";"1,8";"";"0,0"
"02/01/2007";"0900";"25,7";"26,2";"25,7";"93,0";"93,0";"92,0";"24,5";"24,9";"24,4";"1003,5";"1003,5";"1002,8";"0,0";"13,0";"0,6";"";"0,0"
"02/01/2007";"1000";"25,7";"25,8";"25,5";"93,0";"93,0";"93,0";"24,6";"24,6";"24,3";"1004,0";"1004,0";"1003,5";"0,0";"188,0";"0,8";"";"0,0"
"02/01/2007";"1100";"26,6";"26,6";"25,6";"93,0";"93,0";"93,0";"25,3";"25,3";"24,4";"1005,0";"1005,0";"1004,0";"0,4";"98,0";"1,4";"77,60";"0,0"
"02/01/2007";"1200";"26,7";"27,8";"26,6";"82,0";"93,0";"82,0";"23,4";"25,5";"23,4";"1006,6";"1006,6";"1005,0";"3,4";"60,0";"9,0";"431,50";"0,0"
"02/01/2007";"1300";"25,4";"26,7";"24,8";"89,0";"90,0";"82,0";"23,4";"23,5";"22,7";"1006,7";"1006,7";"1006,3";"1,1";"66,0";"9,0";"381,40";"3,2"
"02/01/2007";"1400";"25,8";"26,1";"25,3";"89,0";"90,0";"87,0";"23,8";"24,2";"23,2";"1006,7";"1006,8";"1006,5";"1,7";"79,0";"4,3";"660,30";"1,0"
"02/01/2007";"1500";"25,0";"26,0";"24,9";"88,0";"90,0";"85,0";"23,0";"24,0";"22,6";"1006,5";"1007,2";"1006,5";"2,1";"89,0";"7,5";"245,70";"0,2"
"02/01/2007";"1600";"26,4";"26,4";"25,0";"86,0";"90,0";"84,0";"23,8";"23,9";"23,0";"1005,1";"1006,5";"1005,1";"0,6";"68,0";"4,5";"847,40";"0,0"
"02/01/2007";"1700";"27,4";"27,4";"26,4";"82,0";"87,0";"81,0";"24,1";"24,7";"23,7";"1004,1";"1005,1";"1004,1";"2,0";"63,0";"3,6";"1076,10";"0,0"
"02/01/2007";"1800";"28,1";"28,2";"27,4";"81,0";"84,0";"79,0";"24,6";"24,9";"23,9";"1003,2";"1004,1";"1003,2";"1,6";"110,0";"3,7";"1465,00";"0,0"
"02/01/2007";"1900";"30,5";"30,7";"28,1";"74,0";"81,0";"71,0";"25,5";"25,7";"24,3";"1001,7";"1003,2";"1001,7";"1,3";"133,0";"3,4";"2409,10";"0,0"
"02/01/2007";"2000";"28,7";"30,6";"28,7";"82,0";"82,0";"70,0";"25,2";"25,6";"24,1";"1000,8";"1001,7";"1000,8";"1,7";"143,0";"4,0";"1793,30";"0,2"
"02/01/2007";"2100";"30,1";"30,8";"28,6";"74,0";"83,0";"71,0";"24,9";"25,9";"24,6";"1000,7";"1000,9";"1000,5";"1,3";"84,0";"3,2";"1162,40";"0,0"
"02/01/2007";"2200";"29,1";"30,4";"29,1";"81,0";"81,0";"72,0";"25,6";"25,6";"24,7";"1001,1";"1001,1";"1000,7";"0,5";"166,0";"2,7";"361,40";"0,0"
"02/01/2007";"2300";"27,2";"29,1";"27,2";"89,0";"89,0";"81,0";"25,3";"25,7";"24,9";"1001,9";"1002,0";"1001,1";"0,0";"321,0";"0,8";"";"0,0"
"03/01/2007";"0000";"26,8";"27,5";"26,7";"89,0";"90,0";"85,0";"24,7";"25,3";"24,7";"1002,2";"1002,3";"1001,9";"0,4";"314,0";"1,2";"";"0,0"
"03/01/2007";"0100";"25,9";"27,2";"25,9";"91,0";"91,0";"84,0";"24,3";"24,7";"24,2";"1003,3";"1003,3";"1002,2";"0,0";"326,0";"1,6";"";"0,0"
"03/01/2007";"0200";"25,8";"26,0";"25,7";"92,0";"92,0";"91,0";"24,5";"24,5";"24,3";"1003,9";"1003,9";"1003,3";"0,0";"299,0";"0,0";"";"0,0"
"03/01/2007";"0300";"25,5";"25,9";"25,4";"92,0";"93,0";"92,0";"24,2";"24,5";"24,1";"1004,5";"1004,5";"1003,9";"0,0";"316,0";"0,1";"";"0,0"
"03/01/2007";"0400";"25,5";"25,7";"25,4";"93,0";"93,0";"92,0";"24,3";"24,5";"24,1";"1004,4";"1004,7";"1004,4";"0,0";"65,0";"0,1";"";"0,0"
"03/01/2007";"0500";"26,3";"26,3";"25,4";"90,0";"93,0";"90,0";"24,5";"24,9";"24,2";"1003,8";"1004,4";"1003,8";"0,8";"298,0";"3,0";"";"0,0"
"03/01/2007";"0600";"26,0";"26,3";"26,0";"89,0";"90,0";"89,0";"24,1";"24,5";"24,1";"1003,4";"1003,8";"1003,3";"0,6";"291,0";"2,7";"";"0,0"
"03/01/2007";"0700";"26,2";"26,2";"25,9";"87,0";"89,0";"87,0";"23,8";"24,1";"23,7";"1002,9";"1003,4";"1002,9";"0,9";"312,0";"2,2";"";"0,0"
"03/01/2007";"0800";"26,0";"26,2";"26,0";"88,0";"88,0";"87,0";"23,8";"23,9";"23,7";"1003,3";"1003,3";"1002,9";"1,3";"317,0";"2,6";"";"0,0"
"03/01/2007";"0900";"25,8";"26,1";"25,7";"90,0";"90,0";"87,0";"24,0";"24,0";"23,8";"1003,3";"1003,3";"1003,1";"1,0";"305,0";"4,7";"";"0,0"
"03/01/2007";"1000";"25,9";"25,9";"25,8";"89,0";"90,0";"88,0";"23,9";"24,0";"23,8";"1003,9";"1003,9";"1003,3";"1,5";"300,0";"3,6";"";"0,0"
"03/01/2007";"1100";"24,7";"26,0";"24,6";"94,0";"94,0";"88,0";"23,6";"24,3";"23,5";"1005,6";"1005,7";"1003,9";"0,6";"261,0";"7,5";"4,10";"14,6"
"03/01/2007";"1200";"24,0";"25,0";"24,0";"94,0";"94,0";"93,0";"22,9";"24,0";"22,9";"1007,4";"1007,4";"1005,6";"3,3";"120,0";"8,3";"13,50";"3,2"
"03/01/2007";"1300";"24,1";"24,1";"23,6";"94,0";"94,0";"93,0";"23,0";"23,0";"22,5";"1007,6";"1007,6";"1007,3";"2,1";"90,0";"8,3";"29,50";"7,2"
"03/01/2007";"1400";"24,6";"24,6";"24,1";"93,0";"94,0";"93,0";"23,4";"23,4";"23,0";"1007,7";"1007,8";"1007,6";"0,6";"35,0";"4,5";"98,50";"2,4"
"03/01/2007";"1500";"24,8";"24,9";"24,6";"92,0";"93,0";"92,0";"23,4";"23,6";"23,4";"1007,2";"1007,7";"1007,2";"0,6";"333,0";"1,8";"194,10";"1,0"
"03/01/2007";"1600";"25,5";"25,5";"24,8";"89,0";"92,0";"89,0";"23,5";"23,8";"23,3";"1006,2";"1007,2";"1006,2";"0,9";"332,0";"2,3";"571,90";"0,4"
"03/01/2007";"1700";"27,5";"27,5";"25,5";"85,0";"90,0";"83,0";"24,8";"24,8";"23,5";"1005,2";"1006,2";"1005,2";"0,8";"68,0";"2,5";"1181,20";"0,0"
"03/01/2007";"1800";"27,8";"27,8";"27,3";"81,0";"85,0";"80,0";"24,3";"25,0";"24,0";"1004,1";"1005,2";"1004,1";"0,6";"105,0";"3,0";"1168,00";"0,0"
"03/01/2007";"1900";"28,6";"29,0";"27,6";"80,0";"85,0";"77,0";"24,8";"25,7";"24,2";"1002,3";"1004,1";"1002,3";"1,0";"141,0";"2,4";"1431,00";"0,0"
