Date,B3SA3,PETR4,KLBN11,IBOV
2014-04-07,3.890000104904175,16.459999084472656,12.180000305175781,52155.0
2014-04-08,3.863332986831665,15.989999771118164,11.979999542236328,51629.0
2014-04-09,3.9066660404205322,15.850000381469727,11.729999542236328,51185.0
2014-04-10,3.813333034515381,15.680000305175781,11.5,51127.0
2014-04-11,3.819999933242798,16.190000534057617,11.300000190734863,51867.0
2014-04-14,3.799999952316284,15.930000305175781,11.350000381469727,51596.0
2014-04-15,3.7100000381469727,15.319999694824219,11.260000228881836,50454.0
2014-04-16,3.7666659355163574,15.779999732971191,11.430000305175781,51201.0
2014-04-17,3.813333034515381,16.3799991607666,11.739999771118164,52112.0
2014-04-22,3.880000114440918,15.960000038146973,11.600000381469727,51977.0
2014-04-23,3.853332996368408,16.040000915527344,11.300000190734863,51570.0
2014-04-24,3.866666078567505,16.1299991607666,11.4399995803833,51817.0
2014-04-25,3.75333309173584,16.030000686645508,11.380000114440918,51399.0
2014-04-28,3.7066659927368164,16.559999465942383,11.569999694824219,51384.0
2014-04-29,3.8333330154418945,16.690000534057617,11.75,51839.0
2014-04-30,3.799999952316284,16.559999465942383,11.699999809265137,51626.0
2014-05-02,3.9533329010009766,17.700000762939453,11.949999809265137,52980.0
2014-05-05,3.9566659927368164,17.56999969482422,12.180000305175781,53446.0
2014-05-06,3.9466660022735596,18.239999771118164,12.300000190734863,53780.0
2014-05-07,4.0,18.579999923706055,12.3100004196167,54053.0
2014-05-08,3.9100000858306885,17.8799991607666,12.140000343322754,53422.0
2014-05-09,3.8866660594940186,17.670000076293945,11.960000038146973,53100.0
2014-05-12,3.9666659832000732,18.030000686645508,12.119999885559082,54053.0
2014-05-13,3.933332920074463,17.959999084472656,12.050000190734863,53907.0
2014-05-14,3.9466660022735596,18.290000915527344,12.0600004196167,54413.0
2014-05-15,3.913332939147949,18.030000686645508,11.930000305175781,53856.0
2014-05-16,3.9633328914642334,18.010000228881836,12.010000228881836,53976.0
2014-05-19,3.9100000858306885,17.940000534057617,11.800000190734863,53353.0
2014-05-20,3.859999895095825,17.299999237060547,11.489999771118164,52366.0
2014-05-21,3.8833329677581787,17.459999084472656,11.390000343322754,52203.0
2014-05-22,3.933332920074463,17.68000030517578,11.420000076293945,52806.0
2014-05-23,3.926666021347046,17.700000762939453,11.399999618530273,52626.0
2014-05-26,3.933332920074463,17.860000610351562,11.609999656677246,52932.0
2014-05-27,3.9000000953674316,17.489999771118164,11.4399995803833,52172.0
2014-05-28,3.9000000953674316,17.700000762939453,11.5600004196167,52640.0
2014-05-29,3.793333053588867,17.299999237060547,11.5600004196167,52239.0
2014-05-30,3.6600000858306885,16.690000534057617,11.4399995803833,51239.0
2014-06-02,3.663332939147949,16.549999237060547,11.430000305175781,51606.0
2014-06-03,3.666666030883789,16.899999618530273,11.569999694824219,52032.0
2014-06-04,3.630000114440918,16.600000381469727,11.449999809265137,51833.0
2014-06-05,3.630000114440918,16.31999969482422,11.350000381469727,51559.0
2014-06-06,3.733333110809326,17.68000030517578,11.399999618530273,53129.0
2014-06-09,3.796665906906128,18.06999969482422,11.460000038146973,54273.0
2014-06-10,3.913332939147949,18.670000076293945,11.380000114440918,54604.0
2014-06-11,3.913332939147949,18.8799991607666,11.279999732971191,55102.0
2014-06-13,3.933332920074463,18.989999771118164,11.15999984741211,54807.0
2014-06-16,3.9666659832000732,18.739999771118164,11.0,54630.0
2014-06-17,3.923332929611206,18.31999969482422,10.960000038146973,54300.0
2014-06-18,4.070000171661377,19.0,11.15999984741211,55203.0
2014-06-20,3.9433329105377197,18.700000762939453,11.449999809265137,54638.0
2014-06-23,3.930000066757202,18.299999237060547,11.210000038146973,54210.0
2014-06-24,3.9600000381469727,17.639999389648438,11.329999923706055,54281.0
2014-06-25,3.930000066757202,17.290000915527344,11.039999961853027,53426.0
2014-06-26,3.9366660118103027,17.31999969482422,11.149999618530273,53506.0
2014-06-27,3.9100000858306885,17.200000762939453,11.029999732971191,53157.0
2014-06-30,3.863332986831665,17.290000915527344,11.100000381469727,53168.0
2014-07-01,3.856666088104248,17.190000534057617,11.0,53171.0
2014-07-02,3.75,17.1200008392334,11.109999656677246,53029.0
2014-07-03,3.8333330154418945,17.520000457763672,11.25,53875.0
2014-07-04,3.813333034515381,17.5,11.470000267028809,54055.0
2014-07-07,3.8166658878326416,17.31999969482422,11.460000038146973,53802.0
2014-07-08,3.75333309173584,17.329999923706055,11.5,53635.0
2014-07-10,3.863332986831665,18.110000610351562,11.65999984741211,54593.0
2014-07-11,3.950000047683716,18.239999771118164,11.800000190734863,54786.0
2014-07-14,4.056665897369385,19.100000381469727,11.829999923706055,55744.0
2014-07-15,4.070000171661377,19.260000228881836,11.609999656677246,55974.0
2014-07-16,4.116665840148926,19.309999465942383,11.649999618530273,55717.0
2014-07-17,4.070000171661377,19.559999465942383,11.579999923706055,55638.0
2014-07-18,4.306665897369385,20.520000457763672,11.789999961853027,57013.0
2014-07-21,4.380000114440918,20.940000534057617,11.539999961853027,57634.0
2014-07-22,4.433332920074463,21.049999237060547,11.399999618530273,57983.0
2014-07-23,4.25,20.25,11.359999656677246,57420.0
2014-07-24,4.396666049957275,20.309999465942383,11.489999771118164,57978.0
2014-07-25,4.389999866485596,20.489999771118164,11.449999809265137,57821.0
2014-07-28,4.3866658210754395,20.149999618530273,11.449999809265137,57696.0
2014-07-29,4.190000057220459,19.6200008392334,11.399999618530273,57119.0
2014-07-30,4.150000095367432,19.850000381469727,11.260000228881836,56878.0
2014-07-31,4.036665916442871,19.100000381469727,11.350000381469727,55829.0
2014-08-01,4.059999942779541,19.0,11.34000015258789,55903.0
2014-08-04,4.159999847412109,19.549999237060547,11.399999618530273,56616.0
2014-08-05,4.099999904632568,19.700000762939453,11.289999961853027,56202.0
2014-08-06,4.170000076293945,20.309999465942383,11.210000038146973,56487.0
2014-08-07,4.053332805633545,20.149999618530273,11.119999885559082,56188.0
2014-08-08,4.016665935516357,19.309999465942383,11.140000343322754,55573.0
2014-08-11,4.110000133514404,20.139999389648438,11.029999732971191,56613.0
2014-08-12,4.076665878295898,19.670000076293945,11.079999923706055,56442.0
2014-08-13,4.0,18.690000534057617,11.140000343322754,55581.0
2014-08-14,4.050000190734863,18.600000381469727,11.130000114440918,55780.0
2014-08-15,4.22666597366333,20.059999465942383,11.180000305175781,56964.0
2014-08-18,4.316666126251221,20.399999618530273,11.220000267028809,57561.0
2014-08-19,4.416666030883789,20.90999984741211,11.609999656677246,58449.0
2014-08-20,4.303332805633545,21.360000610351562,11.75,58878.0
2014-08-21,4.28000020980835,21.299999237060547,11.760000228881836,58992.0
2014-08-22,4.22333288192749,20.920000076293945,11.75,58407.0
2014-08-25,4.300000190734863,22.040000915527344,11.989999771118164,59735.0
2014-08-26,4.300000190734863,21.84000015258789,11.890000343322754,59821.0
2014-08-27,4.4033331871032715,22.84000015258789,11.869999885559082,60951.0
2014-08-28,4.389999866485596,22.84000015258789,11.569999694824219,60291.0
2014-08-29,4.5,23.360000610351562,11.40999984741211,61288.0
2014-09-01,4.666666030883789,23.829999923706055,11.199999809265137,61141.0
2014-09-02,4.6366658210754395,24.559999465942383,11.739999771118164,61896.0
2014-09-03,4.699999809265137,23.950000762939453,11.920000076293945,61837.0
2014-09-04,4.6366658210754395,22.790000915527344,12.300000190734863,60800.0
2014-09-05,4.730000019073486,22.81999969482422,12.569999694824219,60681.0
2014-09-08,4.596665859222412,21.700000762939453,12.149999618530273,59193.0
2014-09-09,4.4633331298828125,21.479999542236328,11.800000190734863,58676.0
2014-09-10,4.400000095367432,20.950000762939453,11.930000305175781,58199.0
2014-09-11,4.426665782928467,21.209999084472656,12.09000015258789,58337.0
2014-09-12,4.216666221618652,20.139999389648438,12.020000457763672,56928.0
2014-09-15,4.360000133514404,20.579999923706055,12.140000343322754,57949.0
2014-09-16,4.460000038146973,21.549999237060547,12.300000190734863,59115.0
2014-09-17,4.4633331298828125,22.1200008392334,12.289999961853027,59108.0
2014-09-18,4.3333330154418945,21.290000915527344,12.5,58374.0
2014-09-19,4.260000228881836,20.90999984741211,12.100000381469727,57789.0
2014-09-22,4.099999904632568,20.59000015258789,12.069999694824219,56818.0
2014-09-23,4.130000114440918,20.1299991607666,11.949999809265137,56541.0
2014-09-24,4.1366658210754395,20.229999542236328,11.979999542236328,56824.0
2014-09-25,4.110000133514404,19.84000015258789,11.920000076293945,55962.0
2014-09-26,4.233333110809326,20.940000534057617,11.979999542236328,57212.0
2014-09-29,3.890000104904175,18.600000381469727,11.880000114440918,54625.0
2014-09-30,3.7300000190734863,18.09000015258789,11.84000015258789,54116.0
2014-10-01,3.630000114440918,17.09000015258789,11.9399995803833,52858.0
2014-10-02,3.680000066757202,17.299999237060547,12.199999809265137,53519.0
2014-10-03,3.7133328914642334,18.350000381469727,12.149999618530273,54540.0
2014-10-06,4.016665935516357,20.389999389648438,12.300000190734863,57116.0
2014-10-07,4.113333225250244,21.209999084472656,12.239999771118164,57436.0
2014-10-08,4.110000133514404,20.850000381469727,12.199999809265137,57058.0
2014-10-09,4.230000019073486,21.200000762939453,11.970000267028809,57268.0
2014-10-10,3.9966659545898438,20.049999237060547,11.609999656677246,55312.0
2014-10-13,4.316666126251221,22.1299991607666,11.770000457763672,57957.0
2014-10-14,4.316666126251221,21.600000381469727,11.770000457763672,58015.0
2014-10-15,4.183332920074463,20.149999618530273,11.6899995803833,56135.0
2014-10-16,3.933332920074463,18.649999618530273,11.5,54298.0
2014-10-17,4.063333034515381,19.09000015258789,11.609999656677246,55724.0
2014-10-20,3.8866660594940186,17.920000076293945,11.5600004196167,54303.0
2014-10-21,3.563333034515381,16.899999618530273,11.180000305175781,52432.0
2014-10-22,3.5266659259796143,16.610000610351562,11.449999809265137,52411.0
2014-10-23,3.380000114440918,15.510000228881836,11.529999732971191,50713.0
2014-10-24,3.553333044052124,16.6200008392334,11.420000076293945,51941.0
2014-10-27,3.5066659450531006,14.520000457763672,11.550000190734863,50504.0
2014-10-28,3.630000114440918,15.029999732971191,11.539999961853027,52330.0
2014-10-29,3.4666659832000732,14.020000457763672,11.550000190734863,51049.0
2014-10-30,3.4966659545898438,14.319999694824219,11.8100004196167,52337.0
2014-10-31,3.6333329677581787,15.279999732971191,12.25,54629.0
2014-11-03,3.5333330631256104,14.850000381469727,12.359999656677246,53947.0
2014-11-04,3.536665916442871,14.819999694824219,12.399999618530273,54384.0
2014-11-05,3.4433329105377197,14.399999618530273,12.430000305175781,53698.0
2014-11-06,3.3499999046325684,14.0600004196167,12.319999694824219,52637.0
2014-11-07,3.3433330059051514,14.270000457763672,12.489999771118164,53223.0
2014-11-10,3.296665906906128,13.979999542236328,12.489999771118164,52725.0
2014-11-11,3.309999942779541,14.0,12.65999984741211,52474.0
2014-11-12,3.3766660690307617,14.109999656677246,12.770000457763672,52979.0
2014-11-13,3.286665916442871,13.600000381469727,12.630000114440918,51846.0
2014-11-14,3.293333053588867,13.199999809265137,12.760000228881836,51772.0
2014-11-17,3.2166659832000732,12.600000381469727,12.869999885559082,51257.0
2014-11-18,3.299999952316284,12.449999809265137,13.050000190734863,52062.0
2014-11-19,3.3266661167144775,12.779999732971191,13.279999732971191,53403.0
2014-11-21,3.5166659355163574,14.300000190734863,13.779999732971191,56084.0
2014-11-24,3.5066659450531006,14.210000038146973,13.75,55407.0
2014-11-25,3.5333330631256104,14.149999618530273,13.609999656677246,55561.0
2014-11-26,3.543333053588867,14.170000076293945,13.399999618530273,55098.0
2014-11-27,3.5166659355163574,13.4399995803833,13.789999961853027,54721.0
2014-11-28,3.509999990463257,12.84000015258789,13.949999809265137,54664.0
2014-12-01,3.2899999618530273,12.319999694824219,13.420000076293945,52276.0
2014-12-02,3.1966660022735596,12.170000076293945,13.770000457763672,51612.0
2014-12-03,3.25,12.710000038146973,13.880000114440918,52320.0
2014-12-04,3.200000047683716,12.270000457763672,13.800000190734863,51427.0
2014-12-05,3.2233328819274902,12.180000305175781,13.829999923706055,51992.0
2014-12-08,3.096666097640991,11.510000228881836,13.739999771118164,50274.0
2014-12-09,3.0666658878326416,11.420000076293945,13.600000381469727,50193.0
2014-12-10,3.0199999809265137,10.880000114440918,13.489999771118164,49548.0
2014-12-11,3.0,10.630000114440918,13.800000190734863,49861.0
2014-12-12,2.940000057220459,10.1899995803833,13.649999618530273,48002.0
2014-12-15,2.9666659832000732,9.0600004196167,13.6899995803833,47019.0
2014-12-16,2.950000047683716,9.369999885559082,13.369999885559082,47008.0
2014-12-17,3.0999999046325684,9.470000267028809,13.319999694824219,48714.0
2014-12-18,3.123332977294922,9.569999694824219,13.579999923706055,48496.0
2014-12-19,3.123332977294922,9.829999923706055,13.979999542236328,49651.0
2014-12-22,3.2233328819274902,10.369999885559082,14.260000228881836,50121.0
2014-12-23,3.2833330631256104,10.90999984741211,14.359999656677246,50890.0
2014-12-26,3.2300000190734863,10.319999694824219,14.399999618530273,50145.0
2014-12-29,3.2899999618530273,10.279999732971191,14.520000457763672,50594.0
2014-12-30,3.2799999713897705,10.029999732971191,14.4399995803833,50007.0
2015-01-02,3.1700000762939453,9.359999656677246,14.289999961853027,48512.0
2015-01-05,3.0833330154418945,8.5600004196167,13.9399995803833,47517.0
2015-01-06,3.113332986831665,8.279999732971191,14.399999618530273,48001.0
2015-01-07,3.236665964126587,8.670000076293945,14.550000190734863,49463.0
2015-01-08,3.1933329105377197,9.229999542236328,14.539999961853027,49943.0
2015-01-09,3.109999895095825,9.510000228881836,14.550000190734863,48840.0
2015-01-12,3.0199999809265137,8.84000015258789,14.460000038146973,48140.0
2015-01-13,3.0266659259796143,9.09000015258789,14.329999923706055,48042.0
2015-01-14,3.0866661071777344,8.90999984741211,14.050000190734863,47646.0
2015-01-15,3.0733330249786377,9.3100004196167,13.949999809265137,48026.0
2015-01-16,3.166666030883789,9.4399995803833,13.949999809265137,49017.0
2015-01-19,2.993333101272583,9.170000076293945,13.859999656677246,47758.0
2015-01-20,3.053333044052124,9.3100004196167,13.699999809265137,47877.0
2015-01-21,3.1933329105377197,9.899999618530273,13.300000190734863,49224.0
2015-01-22,3.3299999237060547,10.229999542236328,13.199999809265137,49443.0
2015-01-23,3.2733330726623535,9.979999542236328,13.109999656677246,48775.0
2015-01-26,3.233333110809326,9.829999923706055,13.180000305175781,48577.0
2015-01-27,3.293333053588867,10.140000343322754,13.359999656677246,48591.0
2015-01-28,3.2200000286102295,9.109999656677246,13.390000343322754,47695.0
2015-01-29,3.2833330631256104,8.670000076293945,13.699999809265137,47762.0
2015-01-30,3.0666658878326416,8.300000190734863,13.729999542236328,46908.0
2015-02-02,3.106666088104248,8.789999961853027,14.029999732971191,47651.0
2015-02-03,3.1933329105377197,9.970000267028809,14.270000457763672,48964.0
2015-02-04,3.25,10.020000457763672,14.300000190734863,49301.0
2015-02-05,3.22666597366333,9.829999923706055,14.529999732971191,49234.0
2015-02-06,3.1433329582214355,9.119999885559082,14.65999984741211,48792.0
2015-02-09,3.1433329582214355,9.399999618530273,15.0,49383.0
2015-02-10,3.113332986831665,8.90999984741211,14.949999809265137,48510.0
2015-02-11,2.990000009536743,9.079999923706055,15.079999923706055,48240.0
2015-02-12,3.0899999141693115,9.449999809265137,15.109999656677246,49533.0
2015-02-13,3.1266660690307617,10.029999732971191,15.069999694824219,50636.0
2015-02-18,3.2133328914642334,10.039999961853027,15.09000015258789,51280.0
2015-02-19,3.2200000286102295,9.710000038146973,14.949999809265137,51294.0
2015-02-20,3.236665964126587,9.640000343322754,15.229999542236328,51238.0
2015-02-23,3.1966660022735596,9.5,15.289999961853027,51281.0
2015-02-24,3.3166658878326416,9.899999618530273,15.470000267028809,51874.0
2015-02-25,3.293333053588867,9.399999618530273,15.609999656677246,51811.0
2015-02-26,3.3433330059051514,9.229999542236328,15.9399995803833,51761.0
2015-02-27,3.359999895095825,9.550000190734863,15.779999732971191,51583.0
2015-03-02,3.2166659832000732,9.420000076293945,16.299999237060547,51021.0
2015-03-03,3.2833330631256104,9.569999694824219,16.549999237060547,51304.0
2015-03-04,3.309999942779541,9.270000457763672,17.1200008392334,50468.0
2015-03-05,3.2133328914642334,9.239999771118164,17.25,50365.0
2015-03-06,3.2233328819274902,9.25,17.610000610351562,49981.0
2015-03-09,3.2033329010009766,8.920000076293945,18.010000228881836,49181.0
2015-03-10,3.1700000762939453,8.520000457763672,17.700000762939453,48293.0
2015-03-11,3.2466659545898438,8.739999771118164,17.989999771118164,48906.0
2015-03-12,3.2100000381469727,8.470000267028809,17.65999984741211,48880.0
2015-03-13,3.2166659832000732,8.34000015258789,18.389999389648438,48596.0
2015-03-16,3.3233330249786377,8.390000343322754,17.700000762939453,48848.0
2015-03-17,3.5766661167144775,8.859999656677246,17.790000915527344,50285.0
2015-03-18,3.75,9.199999809265137,17.25,51526.0
2015-03-19,3.6933329105377197,8.920000076293945,17.459999084472656,50954.0
2015-03-20,3.793333053588867,9.220000267028809,17.520000457763672,51967.0
2015-03-23,3.740000009536743,9.329999923706055,17.3700008392334,51908.0
2015-03-24,3.6533329486846924,9.420000076293945,17.309999465942383,51506.0
2015-03-25,3.613332986831665,9.800000190734863,17.93000030517578,51858.0
2015-03-26,3.676666021347046,9.329999923706055,17.719999313354492,50580.0
2015-03-27,3.7100000381469727,9.359999656677246,17.969999313354492,50095.0
2015-03-30,3.7833330631256104,9.710000038146973,18.229999542236328,51243.0
2015-03-31,3.7066659927368164,9.65999984741211,18.079999923706055,51150.0
2015-04-01,3.9066660404205322,10.260000228881836,18.190000534057617,52322.0
2015-04-02,4.00666618347168,10.6899995803833,18.1299991607666,53123.0
2015-04-06,3.9700000286102295,10.710000038146973,18.3700008392334,53737.0
2015-04-07,3.869999885559082,10.920000076293945,18.149999618530273,53729.0
2015-04-08,3.993333101272583,10.569999694824219,18.25,53661.0
2015-04-09,3.993333101272583,11.579999923706055,18.190000534057617,53803.0
2015-04-10,4.03000020980835,11.8100004196167,18.190000534057617,54214.0
2015-04-13,4.050000190734863,12.270000457763672,18.1299991607666,54240.0
2015-04-14,4.0233330726623535,12.460000038146973,18.170000076293945,53982.0
2015-04-15,4.146666049957275,13.34000015258789,18.450000762939453,54919.0
2015-04-16,4.063333034515381,12.979999542236328,18.350000381469727,54674.0
2015-04-17,4.063333034515381,12.949999809265137,18.389999389648438,53955.0
2015-04-20,4.00666618347168,13.069999694824219,18.200000762939453,53761.0
2015-04-22,4.070000171661377,13.0,18.389999389648438,54617.0
2015-04-23,4.113333225250244,12.869999885559082,18.31999969482422,55685.0
2015-04-24,4.25333309173584,13.220000267028809,18.280000686645508,56594.0
2015-04-27,4.199999809265137,12.520000457763672,18.06999969482422,55535.0
2015-04-28,4.186666011810303,12.770000457763672,18.25,55812.0
2015-04-29,4.076665878295898,12.819999694824219,18.479999542236328,55325.0
2015-04-30,4.146666049957275,13.0600004196167,18.450000762939453,56229.0
2015-05-04,4.239999771118164,13.789999961853027,18.34000015258789,57354.0
2015-05-05,4.260000228881836,14.430000305175781,18.770000457763672,58052.0
2015-05-06,4.260000228881836,13.789999961853027,18.530000686645508,57103.0
2015-05-07,4.126666069030762,13.65999984741211,18.600000381469727,56921.0
2015-05-08,4.203332901000977,13.510000228881836,18.75,57149.0
2015-05-11,4.1966657638549805,13.770000457763672,19.520000457763672,57197.0
2015-05-12,4.090000152587891,13.729999542236328,19.3799991607666,56792.0
2015-05-13,4.016665935516357,13.979999542236328,19.950000762939453,56372.0
2015-05-14,4.033332824707031,13.899999618530273,20.020000457763672,56657.0
2015-05-15,4.086666107177734,14.039999961853027,19.889999389648438,57249.0
2015-05-18,4.133333206176758,13.699999809265137,19.75,56204.0
2015-05-19,4.099999904632568,12.890000343322754,19.420000076293945,55499.0
2015-05-20,4.066666126251221,12.84000015258789,19.399999618530273,54901.0
2015-05-21,4.033332824707031,13.479999542236328,19.450000762939453,55112.0
2015-05-22,3.940000057220459,13.069999694824219,19.440000534057617,54377.0
2015-05-25,3.9033329486846924,12.829999923706055,19.68000030517578,54609.0
2015-05-26,3.856666088104248,12.390000343322754,18.899999618530273,53630.0
2015-05-27,3.9000000953674316,12.539999961853027,19.059999465942383,54236.0
2015-05-28,3.853332996368408,12.649999618530273,19.1299991607666,53976.0
2015-05-29,3.733333110809326,12.329999923706055,19.079999923706055,52760.0
2015-06-01,3.859999895095825,12.359999656677246,18.969999313354492,53031.0
2015-06-02,3.940000057220459,12.880000114440918,18.969999313354492,54236.0
2015-06-03,3.923332929611206,12.789999961853027,18.81999969482422,53523.0
2015-06-05,3.913332939147949,12.569999694824219,19.200000762939453,52973.0
2015-06-08,3.846666097640991,12.569999694824219,19.450000762939453,52810.0
2015-06-09,3.846666097640991,13.0,19.799999237060547,52816.0
2015-06-10,3.9366660118103027,13.079999923706055,19.459999084472656,53876.0
2015-06-11,3.9366660118103027,13.100000381469727,18.899999618530273,53689.0
2015-06-12,3.9033329486846924,13.020000457763672,18.899999618530273,53348.0
2015-06-15,3.9100000858306885,13.010000228881836,19.0,53138.0
2015-06-16,3.880000114440918,13.380000114440918,18.75,53702.0
2015-06-17,3.866666078567505,13.140000343322754,18.209999084472656,53249.0
2015-06-18,3.9033329486846924,13.449999809265137,18.200000762939453,54239.0
2015-06-19,3.8399999141693115,13.149999618530273,18.649999618530273,53749.0
2015-06-22,3.853332996368408,13.170000076293945,18.540000915527344,53864.0
2015-06-23,3.803333044052124,12.970000267028809,18.940000534057617,53772.0
2015-06-24,3.799999952316284,13.220000267028809,18.739999771118164,53843.0
2015-06-25,3.8366661071777344,12.600000381469727,18.780000686645508,53176.0
2015-06-26,3.8933329582214355,13.210000038146973,18.979999542236328,54017.0
2015-06-29,3.8299999237060547,12.850000381469727,18.940000534057617,53014.0
2015-06-30,3.890000104904175,12.6899995803833,19.030000686645508,53081.0
2015-07-01,3.863332986831665,12.15999984741211,18.639999389648438,52758.0
2015-07-02,3.8499999046325684,12.350000381469727,18.889999389648438,53106.0
2015-07-03,3.813333034515381,11.760000228881836,19.040000915527344,52519.0
2015-07-06,3.846666097640991,11.510000228881836,18.850000381469727,52149.0
2015-07-07,3.913332939147949,11.770000457763672,18.75,52344.0
2015-07-08,3.856666088104248,11.460000038146973,18.860000610351562,51782.0
2015-07-10,3.930000066757202,11.8100004196167,19.5,52591.0
2015-07-13,3.9433329105377197,11.789999961853027,19.81999969482422,53119.0
2015-07-14,4.013332843780518,11.989999771118164,19.8700008392334,53239.0
2015-07-15,3.950000047683716,11.779999732971191,19.969999313354492,52902.0
2015-07-16,3.990000009536743,11.989999771118164,20.260000228881836,53070.0
2015-07-17,3.9066660404205322,11.40999984741211,19.959999084472656,52342.0
2015-07-20,3.819999933242798,10.789999961853027,19.700000762939453,51600.0
2015-07-21,3.75333309173584,10.729999542236328,20.079999923706055,51474.0
2015-07-22,3.7066659927368164,10.359999656677246,20.450000762939453,50916.0
2015-07-23,3.5666658878326416,10.119999885559082,20.8799991607666,49807.0
2015-07-24,3.490000009536743,10.029999732971191,21.15999984741211,49246.0
2015-07-27,3.4666659832000732,9.5,20.770000457763672,48736.0
2015-07-28,3.433332920074463,10.020000457763672,20.829999923706055,49602.0
2015-07-29,3.4066660404205322,10.699999809265137,20.65999984741211,50245.0
2015-07-30,3.423332929611206,10.420000076293945,20.739999771118164,49897.0
2015-07-31,3.486665964126587,10.489999771118164,21.219999313354492,50865.0
2015-08-03,3.430000066757202,10.029999732971191,21.350000381469727,50138.0
2015-08-04,3.4200000762939453,10.15999984741211,21.299999237060547,50058.0
2015-08-05,3.4100000858306885,10.010000228881836,21.479999542236328,50287.0
2015-08-06,3.3933329582214355,10.34000015258789,21.040000915527344,50011.0
2015-08-07,3.356666088104248,9.6899995803833,20.530000686645508,48577.0
2015-08-10,3.450000047683716,9.989999771118164,20.709999084472656,49353.0
2015-08-11,3.5333330631256104,9.979999542236328,21.049999237060547,49072.0
2015-08-12,3.4966659545898438,9.819999694824219,20.049999237060547,48388.0
2015-08-13,3.5666658878326416,9.5,20.450000762939453,48010.0
2015-08-14,3.5266659259796143,9.300000190734863,20.649999618530273,47508.0
2015-08-17,3.483333110809326,9.149999618530273,20.8700008392334,47217.0
